ID,Text,Annotation,Comments,Flag,Chair,Annotation values
ParlaMint-SI_2011-09-21-SDZ5-Redna-31.u147,Hvala lepa. Besedo ima gospod Matevž Frangež.,P_Neutral,,,TRUE,
ParlaMint-SI_2018-03-07-SDZ7-Izredna-54.u71,"Hvala lepa. Besedo ima gospod Jože Tanko, pripravita naj se gospod Matjaž Nemec in gospod Franc Breznik. Izvolite, gospod Tanko.",P_Neutral,,,TRUE,
ParlaMint-SI_2018-11-20-SDZ8-Redna-02.u138,"Najlepša hvala za besedo. Ni problem 1. september 2019, ni problem 2022, katerokoli letnico navajamo, po moji oceni, pa sem toliko mlajša, je problem že leto 2008, 2009, 2010, do danes. Informatizacija v naši državi zastaja popolnoma na vseh področjih in očitno to, kar danes obravnavamo, ni izjema. Kolega se sprašuje, ali smo samostojni ali smo podaljšek vlade. Absolutno smo samostojni. Je pa dejstvo, da je vlada izvršilna veja oblasti, ki nam predstavlja neka objektivna dejstva, lahko jim verjamemo, lahko jim ne, lahko nas prepričajo, lahko nas pa tudi ne. Mene je obstoječe stanje, kot ga je predstavila vladna stran, prepričalo, da bi z uveljavitvijo te novele prišlo do kolapsa. Verjamem, da si nihče ne želi tega, da bi najšibkejši doživeli kolaps zaradi tega, ker smo mi vsilili, da neka novela obvelja in da mora to vlada speljati; čeprav na podlagi dejstev, ki obstajajo, vemo, da je to nemogoče. Po moji oceni je popravek zakona v tem trenutku edina realna opcija, ki jo imamo. Druga opcija oziroma ena še bolj pomembna stvar, ki jo pa imamo, je, da bolj odgovorno vršimo nadzor nad vlado. Tukaj bomo v Poslanski skupini Liste Marjana Šarca absolutno, tudi po zagotovilih ministrice, pristopali k temu veliko bolj odgovorno, kot so pristopale očitno pretekle vlade, ki tega, kot govorim, že od leta 2007, 2008; ne vem, točno kdaj sem bila jaz že v informacijski dobi, pa država na določenih segmentih še vedno ni. Mislim, da je tukaj iskati osnovni problem, pa ne v tem, ali je kriva prejšnja ministrica, sedanja ministrica; ampak celoten skupek je naredil mozaik tega, kar imamo v naši državi, da procesi niso primerno informatizirani. In danes vlagati amandmaje – popolnoma legitimni, ali so pravilno vloženi ali ne – so druge zadeve, ampak je brezpredmetno. To Poslanska skupina Nova Slovenija še kako dobro ve, da bi s sprejetjem vaših amandmajev res prišlo do nekega kolapsa, če ministrstvo zatrjuje, da ta stvar ni mogoča. Kaj naj naredimo v tem trenutku drugega, kot da verjamemo, da so strokovnjaki na ministrstvu dovolj kompetentni, da nam podajo te informacije, da jim verjamemo in da ravnamo odgovorno. In da zaradi neke površne informatizacije, ki bi se lahko zgodila, ne dopustimo tega, da bi prišli do slabšega stanja, kot je to, da se bomo na žalost še vedno morali vsi državljanke in državljani ukvarjati s papirologijo. Hvala.",Negative,,,FALSE,
ParlaMint-SI_2006-09-26-SDZ4-Redna-20.u139,Hvala vam. Poslanka Maria Pozsonec bo predstavila stališče narodnih skupnosti. Izvolite.,P_Neutral,,,TRUE,
ParlaMint-SI_2020-07-16-SDZ8-Izredna-42.u43,Hvala. Besedo ima kolega Jože Lenart.,P_Neutral,,,TRUE,
ParlaMint-SI_2001-06-20-SDZ3-Redna-07.u32,"Hvala. Gospod Avšič, bi bila to replika?",P_Neutral,"Could also be N_Neutral, should this be considered a warning, but there is not enough context.",,TRUE,
ParlaMint-SI_2018-11-27-SDZ8-Redna-02.u155,"Hvala lepa. Vsi prijavljeni razpravljavci ste dobili besedo. Ker pa je čas, določen za razpravo, še ostal, sprašujem, ali želi morda še kdo na podlagi 71. člena Poslovnika Državnega zbora razpravljati? Da. Odpiram razpravo. Prosim, prijavite se. Prvi ima besedo gospod Marijan Pojbič. Izvolite.",P_Neutral,,,TRUE,
ParlaMint-SI_2009-10-23-SDZ5-Redna-10.u188,"Hvala za besedo. Spoštovani gospod minister Borut Miklavčič! Pri prebiranju delovnih gradiv, osnutkov zakona o zdravstveni dejavnosti in zakona o zdravstvenem varstvu in zdravstvenem zavarovanju, sem žal prišel do ugotovitev, da bo tudi v prihodnje prihajalo do prepletanja javnega in zasebnega izvajanja storitev na tem področju. Že pravzaprav vse od tranzicije od leta 1990 in naprej sledimo trendom uvajanja javno-zasebnega partnerstva na določen način, ki mu je v največji meri prispevalo status koncesijske dejavnosti pa tudi druge politike, ki jih ob tej priložnosti ne bom našteval, ne glede na to, kako je, da je koncesijska dejavnost opredeljena kot izvajanje javne storitve. Uveljavila se je namreč praksa, da isti izvajalec sicer v različnem času dela v javnem in zasebnem sistemu ali ob istem času in na istem mestu opravlja javne in zasebne storitve, državljan pa lahko prihaja iz javnega v zasebni sistem in nazaj. Ker tudi nove predvidene spremembe ne postavljajo jasnih ločnic, te so le bolj sofisticirane, me zanima sledeče: Na katerih izhodiščih temelji zdravstvena reforma? Ali na konceptu dosledne ločitve javnega in zasebnega sektorja ali na principih splošnega Zakona o javnem in zasebnem partnerstvu? Od teh izhodišč bo namreč odvisna zasnova bodoče zdravstvene zakonodaje in njena implementacije v življenje.",Negative,Negative connotation and charged questions.,,FALSE,
ParlaMint-SI_2009-05-18-SDZ5-Redna-06.u93,"Hvala lepa. To je isto vprašanje. Se pravi, dokler noben od teh ukrepov še ni postal operativen, je nemogoče pripraviti poročilo, da so ti ukrepi v teku oziroma da je nekaj od teh ukrepov že v fazi, da deluje, kako deluje, kakšen je obseg, kakšna so tveganja. Čim bo prva garancija dejansko stekla v smislu, da bo podpisana in da bo denar pridobljen, bo poročilo pripravljeno. Zdaj je preteklo pet mesecev, ukrepi so postali operativni 1. januarja oziroma po božično-novoletnih počitnicah. Zainteresirani oziroma upravičeni do ukrepov, pa so nihali ali naj jih podvzamejo ali ne, malo tudi v tveganju, kako bo na kapitalskem trgu. Država je morala najprej prebiti led na kapitalskem trgu, to smo tudi storili, potem je bilo pa vprašanje, kdaj, v kakšni meri se vključiti. Zdaj se vključujejo in jaz mislim, da bodo ukrepi tudi po teh zakonih stekli. Tisti ukrepi, ki so šli pred njimi, neformalni ukrepi, pa delujejo in preprečujejo padec kreditne aktivnosti. Hvala.",M_Negative,"Explanation, with positive connotation at the end, but mostly defensive and negative in the first part of the speech.",,FALSE,
ParlaMint-SI_2004-02-24-SDZ3-Redna-34.u12,"Spoštovane ekscelence in visoki gostje, gospodi predsedniki, ministri, kolegice in kolegi! Združena lista socialnih demokratov je za vključevanje Republike Slovenije v severnoatlansko zavezništvo. S svojo aktivnostjo je prispevala k uspehu referenduma marca lani, na katerem se je več kot 66% udeležencev opredelilo za vstop Slovenije v Nato. Zato bo tudi velika večina poslank in poslancev Združene liste socialnih demokratov glasovala za predlog zakona. Mir in varnost sta v svetu vse bolj nedeljiva ne glede na to, da Evropa in svet še nikoli nista bila toliko časa v miru. V vsem tem času ni bilo trenutka, ko ne bi bilo posameznih bolj ali manj krutih in obsežnih spopadov. To smo občutili tudi Slovenci v času svojega osamosvajanja, posebej krvavo pa, na žalost, nekateri drugi narodi bivše skupne države in njihove tragedije in žrtve bi bile še večje, če ne bi bilo mednarodnih obrambnih in varnostnih organizacij, ki bi bile takrat in so še danes pripravljene pomagati pri vzpostavljanju inohranjanju krhkega miru. Prizadevanje za mir, za mirno reševanje sporov in za sodelovanje med narodi in državami zato, na žalost, še ni mogoče brez odgovornosti za lastno in kolektivno obrambo in varnost. Ni mogoče računati s tem, da ti jo bodo v primeru potrebe zagotavljali drugi. Ni mogoče pričakovati, da boš enakopraven dejavnik mednarodne skupnosti, če ne boš član organizacij, ki zagotavljajo mednarodno ureditev in mir. Te vloge na žalost še ne morejo zagotoviti le Združeni narodi. Realnost razmer v svetu zahteva tudi druge organizacije. Za razmere posebej v Evropi je taka organizacija tudi severnoatlantsko zavezništvo, ne v svoji prvobitni vlogi, ko je v času hladne vojne in politike konfrontacije odvračala vojno nevarnost med blokoma, temveč predvsem kot vojaško-politična organizacija, ki lahko prispeva k miru in sodelovanju tudi preko meja svojih članic. In biti član organizacije, ki se je odločila varovati svobodo, demokracijo in vladavino prava, katere odločitve se sprejemajo s sodelovanjem in soglasjem sleherne članice, je ne glede na vprašanja in nezadovoljstva, ki jih upravičeno porajajo posamezna ravnanja, pridobitev in pogoj za enakopravno sodelovanje pri odločitvah, ki vplivajo na ohranjanje svetovnega miru in na oblikovanje svetovne političneureditve in odnosov. Če nisi zraven, nimaš niti informacij, kaj šele, da bi lahko soodločal, posledice odločitev drugih, dobre in slabe, pa nosiš v svetu v vsakem primeru. Zato je odločitev za vključitev v severnoatlantsko zavezništvo prava, zato so jo s tako veliko večino podprle volivke in volivci. To je bilo vprašanje, ki je sodilo na referendum. Ta referendum smo zahtevali tudi mi, med prvimi. Bili so v slovenski politiki pomisleki, ali je smotrn, bili so tudi ugovori, da ga zahtevamo zato, ker ne želimo vstopa Slovenije v Nato. Danes vsi vemo, da ni bilo tako. Vsi smo ponosni, da smo tudi v tej zgodovinski in dolgoročni odločitvi enako kot ob plebiscitu o samostojnosti in neodvisnosti Slovenije in ob vstopu v Evropsko unijo zagotovili sodelovanje državljank in državljanov in dobili njihovo polno podporo. Z vstopom Slovenije v Evropsko unijo in v Nato Republika Slovenija zaključuje svoje strateške cilje, sprejete ob osamosvojitvi. Ostaja pa nam trdo vsakodnevno delo, da bi pogoje, ki smo si jih ustvarili, uporabili tudi v korist boljšega življenja naših državljank in državljanov ter vseh, ki v Sloveniji prebivajo. Tudi za take cilje bi potrebovali več sodelovanja, več partnerstva in zaupanja, več iskrenosti in poštenja. Kako lepo bo, ko bomo metode delovanja Evropske unije in Nata prenesli tudi v naše politično in medstrankarsko življenje. Hvala lepa.",M_Positive,"Could also be Positive, as the negative insertions serve as additional emphasis why the ",,FALSE,
ParlaMint-SI_2016-11-07-SDZ7-Izredna-36.u96,"Besedo ima gospod Žan Mahnič, pripravita naj se gospoda Kamal Izidor Shaker in Matjaž Han.",P_Neutral,,,TRUE,
ParlaMint-SI_2005-12-08-SDZ4-Izredna-13.u37,"Hvala gospodu Rezmanu. Gospod Jožef Horvat, izvolite.",P_Neutral,,,TRUE,
ParlaMint-SI_2001-04-20-SDZ3-Izredna-06.u246,"Hvala lepa. Ker ne želi nihče več razpravljati, prehajamo na odločanje. Če mi spoštovani zbor dovoli glede na to, da preberem vse predlagatelje, bi v nadaljevanju predlagateljev ne prebirala, pa bi povedala na kateri strani pregleda se nahajamo. Prebrala bom podprogram. Prehajamo na odločanje, in sicer o dveh amandmajih k ""podprogramu prestrukturiranja kmetijstva in živilstva"" na listni številki 11 pregleda. Najprej glasujemo o amandmaju pod zaporedno številko 1. Glasujemo. Navzočih je 63 poslank in poslancev. Za je glasovalo 11, proti 37. [[Za je glasovalo 11.]] [[Proti 37.]] Ugotavljam, da amandma pod ena ni bil sprejet. Prehajamo na glasovanje o amandmaju pod zaporedno številko 2. Glasujemo. Prekinjam glasovanje. Sem spregledala, gospod Rupar izvolite, obrazložitev glasu.",P_Neutral,,,TRUE,
ParlaMint-SI_2008-03-27-SDZ4-Redna-37.u85,"Hvala za besedo, gospod predsednik. Lep dober dan tokrat v imenu Nove Slovenije! Uporaba pirotehničnih sredstev doseže svoj vrhunec v prednovoletnem času in ravno takrat se, žal, zgodi tudi največ nesreč. Neprofesionalno narejeni izdelki in nepravilna uporaba vsako leto terjata svoj davek v obliki hudih telesnih poškodb, velike premoženjske škode. Tragični primeri pa se lahko končajo tudi s smrtjo. Pa ne samo to, tu moramo videti tudi, bom rekel kar, travme predvsem starejših ljudi in otrok, nenazadnje pa tudi živali, ki ob teh groznih pokih dejansko zelo trpijo. Iz prej naštetih razlogov je nastala tudi zadnja novela zakona o eksplozivih iz leta 2005, ki je določila strožji inšpekcijski nadzor, inšpekcijske ukrepe ter nove globe za storjene prekrške. Določen je bil tudi seznam eksplozivov, ki so lahko v prometu, seznam pa je bil objavljen v Uradnem listu in tako javno dostopen. Zakon o eksplozivih in pirotehničnih sredstvih, ki ga obravnavamo danes, celovito ureja področje eksplozivov in pirotehničnih sredstev, se pravi, njihov celoten proces, od izdelave do prodaje in do uporabe. Eden osnovnih ciljev predloga zakona je prenos pravnega reda Evropske unije ter sodobnih zahtev in kriterijev glede izobrazbe, usposobljenosti in odgovornosti vseh, ki kakorkoli delajo z eksplozivi in pirotehničnimi sredstvi. Zaradi prostega pretoka blaga, ki velja v vseh državah članicah Evropske unije, je treba izboljšati splošno zaščito potrošnikov in poklicnih uporabnikov. Proizvajalci morajo za izdelke, preden jih posredujejo na trg, opraviti vrsto preizkusov, s katerimi zadostijo vsem varstvenim kriterijem. Vsak novi izdelek je potrebno poslati na testiranje v neodvisen laboratorij, ki mora izpolnjevati zahteve direktive oziroma posebne standarde. Po postopku ugotavljanja skladnosti dobi proizvajalec certifikat skladnosti za svoj proizvod in ga sme označiti z oznako CE. S tem certifikatom lahko katerikoli prodajalec postavi pirotehnične izdelke na trg katerekoli države članice Evropske unije. V Poslanski skupini Nove Slovenije se nam zdijo pomembne določbe, ki bodo zagotovile nadzor nad pirotehničnimi izdelki in eksplozivi. Brez učinkovitega nadzora nad izvajanjem je zakon samo mrtva črka na papirju, kar smo v poslanski skupini že večkrat poudarjali. Kot primer naj navedem možnost policistov, ki bodo lahko v določenih primerih zasegli eksploziv ali pirotehnični izdelek brez odločbe, kar je nadvse pomembno za preprečevanje hujših ali hudih posledic. Se pa v Novi Sloveniji ne strinjamo, da bi se čas uporabe pirotehničnih izdelkov podaljševal. Vemo, kako moteča je lahko uporaba teh sredstev. Če se sam spomnim samo na božič ali polnočnice, ko dejansko ni bilo moč normalno izpeljati verskega obreda zaradi pretirane in nedostojne uporabe teh izdelkov. Zakon bomo v Poslanski skupini Nove Slovenije z veseljem podprli. Hvala lepa.",N_Neutral,"Negative topic, presentation of the bill in current form, with the support of it. Not sure of the sentiment behind it, seems fairly neutral.",,FALSE,
ParlaMint-SI_2012-11-23-SDZ6-Izredna-21.u21,V imenu Poslanske skupine Državljanske liste gospod Bojan Starman.,P_Neutral,,,TRUE,
ParlaMint-SI_2010-10-20-SDZ5-Redna-21.u170,Hvala lepa. Besedo ima Miran Potrč.,P_Neutral,,,TRUE,
ParlaMint-SI_2018-11-28-SDZ8-Redna-02.u15,"Hvala, gospod poslanec. Imamo postopkovni predlog gospe Nataše Sukič.",P_Neutral,,,TRUE,
ParlaMint-SI_2000-12-20-SDZ3-Izredna-03.u9,"Spoštovane kolegice, kolegi! Nadaljujemo sejo. Dovolite. Nadaljujemo sejo in ugotavljamo navzočnost! Prisotnih je 59 poslank in poslancev, kar pomeni plus gospod Špindler, gospa Zalokar, gospod Bajuk. Obravnavamo proceduralni predlog gospoda Anderliča. Želela bi še enkrat prebrati 93. člen poslovnika, ki pravi: ""Če poslanec ugovarja poteku ali ugotovitvi izida glasovanja, se glasovanje lahko ponovi. Ugovor lahko poda le neposredno po objavi izida glasovanja. O ponovitvi glasovanja odloči državni zbor brez razprave in brez obrazložitve glasu na predlog poslanca, ki ugovarja poteku ali ugotovitvi izida glasovanja ali na predlog predsedujočega."" Besede ""takoj po izidu glasovanja"" želim ta trenutek tolmačiti tako: Včeraj nesporno 20 minut po končani seji državnega zbora so poslanci imeli možnost dobiti izpis glasovanja. Nihče tovrstnemu izpisu pri predsedniku državnega zbora ni ugovarjal, zato je moja razlaga besedice ""takoj"" v tej smeri, da glasovanja ni možno ponoviti in zato proceduralnega sklepa gospoda Anderliča ne dajem na glasovanje. Gospod Anderlič, izvolite. Če dovolite. Gospod Anderič, proceduralno.",N_Neutral,The end seems slightly negative in connotation. But could also be P_Neutral.,,TRUE,
ParlaMint-SI_2020-10-27-SDZ8-Redna-21.u248,Hvala lepa. Besedo ima Miha Kordiš.,P_Neutral,,,TRUE,
ParlaMint-SI_2017-12-13-SDZ7-Redna-36.u187,"Prehajamo v sklepni del splošne razprave, v katerem dobita besedo še predstavnik Vlade in predstavnik predlagatelja. Kot prvi dobi besedo predstavnik Vlade, in sicer državni sekretar na Ministrstvu za finance gospod Tilen Božič. Izvolite.",P_Neutral,,,TRUE,
ParlaMint-SI_2016-05-17-SDZ7-Redna-19.u19,Za predstavitev mnenja dajem besedo predsedniku Državnega zbora dr. Milanu Brglezu.,P_Neutral,,,TRUE,
ParlaMint-SI_2011-04-12-SDZ5-Izredna-41.u267,"Saj bom prej končal, ne se bati. Glejte, gospod predsednik, morda ste spregledali. Mi smo v tem postopku potrjevanja mandata novi evropski poslanki imeli pač tri faze. Najprej odstop poslanca Evropskega parlamenta, potem odpoved funkciji za kandidata za evropskega poslanca in potem izjavo, da nekdo prevzema funkcijo evropskega poslanca. To pač je neizbežno, in če ste spremljali postopek na Mandatno-volilni komisiji in tudi poročilo Državno volilne komisije, potem ste morali biti s tem procesom, postopkom seznanjeni. in jaz sem prišel zdaj na tisto drugo točko, ko govorimo o primeru, ko se je nekdo moral odpovedati funkciji evropskega poslanca zato, ker je bil zaloten in osumljen dejanj, ki niso združljiva z neko podobo evropskega funkcionarja. In osebe, ki za prevzem funkcije v Evropskem parlamentu ali na kakšni drugi funkciji v evropskem prostoru niso primerne, v Sloveniji zlahka opravljajo najodgovornejše funkcije, kot posebej zadolženi za izvajanje posebnih nalog, tudi v Kabinetu predsednika Vlade Republike Slovenije. To je velik problem, ker podpirate dvojna merila, dvojne kriterije, in tudi s tem dokazujete, da pravna država ne velja za vse enako. Jaz upam, da bo nova evropska poslanka držala te etične norme, ki se jih pričakuje od kogarkoli v evropskem in domačem prostoru. Jaz upam, da ste se dobro odločili, ker ste kandidatko podprli, vendar predlagam, da tudi nekaj naredite na tistem delu prej, da očistite, bi rekel, balast z vsemi tistimi kadri, ki delujejo in ne vplivajo na dobro podobo pravne države. Če imate to v deklaraciji, če imate to v programu in koalicijskem sporazumu, potem začnite tudi ta del koalicijskega sporazuma izvajati. Hvala lepa.",Negative,,,FALSE,
ParlaMint-SI_2015-07-13-SDZ7-Redna-10.u230,"Hvala za besedo. Moram začeti z eno zadevo, s katero nisem mislil, lepo vas bi prosil, da že nehate uporabljati metafore avtomobilov. V 21. stoletju bi morali razvijati javni potniški promet. Kot je rekel kolega Jani, jaz si znam poiskati tam na ministrstvu, na portalu, kaj so vse obvezne naloge občin. Jaz sem v bistvu hotel ministrstvo provocirati, da vidim, ali se oni tega resno lotevajo ali imajo neko matriko, gospod Horvat je šel, ali imajo nek sistem linearnih enačb, da se tako izrazim, kjer gledajo, kako to famozno formulo spraviti skupaj. Z vsem dolžnim spoštovanjem do državne sekretarke, zdi se mi, da se te debate napačno lotevamo. Že omenjeni poslanec je rekel, da Ministrstvo za finance razvoj lokalne samouprave ne zanima. Mi se tukaj ne pogovarjamo vsebinsko, kaj s temi občinami. Gospa Vraničarjeva, verjetno kdorkoli bi bil na njenem mestu, bi ravnal podobno, je skrbnica državnega proračuna in poskuša šparati, se poskuša iti gospodinjstvo Slovenije, če se tako izrazim, da boste razumeli. Lahko bi omenjal Evropsko listino, lahko bi omenjal še kaj drugega, ampak avtonomije lokalne samouprave brez neke avtonomije proračunov ni, kar je gospod Lah lepo in nazorno povedal. Dejansko, če ni penez, če nimaš od kod vzeti, se ne moreš iti lokalne samouprave. Koalicija s SMC nekako omenja niz dejstev, ki naj bi šel v njihovo opravičilo. Ena zadeva je ta, češ, dajmo ljudem, ki delajo na občinah zmanjšati plače, po domače povedano. To smo nekako naredili. Pa ne vem, a vi greste kdaj gledat v kakšno občino srednjega ranga ali manjšega ranga, jaz se čudim, kako ti ljudje sploh po domače povedano sfolgajo, saj njihov dan je tudi dolg 24 ur. Ob vseh teh nalogah, ob vsej tej silni birokratizaciji me tudi ne čudi, da je kdaj kdo v prekršku, če ne že kazensko preganjan, saj enostavno ne more odreagirati na vse. Vsi zelo radi govorite o investicijah. Ko se pogovarjam z ljudmi iz SVRK-a in jim pravim, če imajo kakšne svoje terenske enote, pravijo, da imajo. Ne bom naprej nekako to razlagal, ker mi malo zmanjkuje časa. Vsak evro je dvakrat obrnjen, se zelo rado pove, na lokalni ravni. Nehajmo mitologizirati. So občine, ki dobro delajo, so občine, ki imajo tudi korupcijo in kleptokracijo. Pojdite si brati poročila Računskega sodišča. In če bi to vašo metaforo nadaljevali, potem bi rekel, da bi morale občine petkrat obrniti ta evro. Pa lahko bi govorili o betonski mafiji, lahko bi govorili o smetarski mafiji, lahko bi govorili v Mariboru o smučarski mafiji ali pa kako drugače. Problem je, da se nekako mi ukvarjamo s proračunsko postavko, ne ukvarjamo se pa z vsebinami, na katere se nanaša na proračunska postavka. In navsezadnje vi predlagatelji amandmajev, zakaj pa ne bi upoštevali vsaj dve tretjini letošnje gospodarske rastiv Sloveniji. Če preko palca računam, bi moral biti amandma tam 532,50 evrov, pa bi jim priškrnili eno tretjino, pa bi rekli, dajmo del gospodarske rasti navsezadnje tudi slovenskim občinam, v katerih živimo. Vsa ta debata nekako poteka, verjetno se moram tudi strinjati, da SMC nekako še ni vpet v to politiko na lokalni ravni in malo še ne razume nekako vse te zgodbe. Spet bom ponovil eno zgodbo, ki sem jo prej mogoče preveč na glas povedal, so me moji kritizirali, socialni transferji, ki smo jih nekako izrezali z iskanjem tega denarja, nič ne slišim o tem. Ista debata, kot sem jo poslušal o upravljanju z državnim premoženjem. Navsezadnje najboljše da se mi poslanci poberemo, pa da neke robote nastavimo, saj očitno tukaj ni več prostora za ljudi v tej državi. Kaj bo s socialnimi transferji, ki so bili odrezani? Za nekoga se mogoče to majhni denarji, za neke konkretne ljudi, ki si ne morejo zagotoviti neke ustavno osnovne zadeve, kot je primerno bivališče, ki ga zagotavlja ustava, pa niso to tako majhne zadeve. Ali bomo potem novelirali ustavo in bomo to vrgli ven? Dajmo se začeti vsebinsko pogovarjati, ker drugače to nima nobenega smisla. Hvala za besedo.",Negative,,,FALSE,
ParlaMint-SI_2019-01-28-SDZ8-Redna-04.u32,"[[…]]pripomore k temu, da bomo uspešno raziskovali [[…]]",P_Neutral,,,FALSE,
ParlaMint-SI_2007-11-28-SDZ4-Izredna-31.u425,"Ne, v svojem imenu. Jaz bom glasoval proti amandmaju. Zato, ker me nikakor ne morete prepričati, da mislite resno s tem amandmaje. Blefirate, blefirate in to je jasno iz tega, da blefirate že cel dan, ko gledamo rezultate glasovanja, v bistvu so izidi teh rezultatov jasen dokaz tega, da ne mislite resno. Komaj malo več kot 10 vaših opozicijskih poslancev podpira vaše opozicijske amandmaje. Če je to resnost, potem ""halo"" prosim lepo, niti tista poslovniška potrebna večina vas ne sedi v klopeh, ko sprejemamo po vašem tako pomemben in [[...]]",Negative,,,FALSE,
ParlaMint-SI_2013-01-31-SDZ6-Redna-10.u167,"Hvala lepa. Vljudno bi prosila, da poskušamo delovati korektno v čim večji meri, na sploh govorim, tudi vezano na ostale zadeve. Predlagatelj, gospod Han.",N_Neutral,"Warning, but procedural. Could also be Negative.",,TRUE,
