ID,Text,Annotation,Comments,Flag,Chair
ParlaMint-SI_2010-12-20-SDZ5-Redna-23.u27,"Hvala lepa. Ker vidim še več interesa za razpravo prosim, da se vsi, ki to želite, prijavite za razpravo. Besedo ima gospod Ljubo Germič.",,,,True
ParlaMint-SI_2008-07-28-SDZ4-Izredna-40.u254,"Gospod predsednik, tri minutke imam časa, da oblikujem proceduralni predlog, na koncu ga bom oblikovala. Vsekakor pa moram obrazložiti, zakaj bom oblikovala tak proceduralni predlog.",,,,False
ParlaMint-SI_2016-12-19-SDZ7-Redna-25.u2,"Najlepša hvala za besedo. Spoštovane poslanke, spoštovani poslanci! V Slovenski demokratski stranki smo že ob sprejemanju Zakona o prikritih vojnih grobiščih in pokopu žrtev opozarjali, da bo v praksi prihajalo do ravnanj, ki niso vedno v skladu z načeli kazenskega postopka. Opozarjali smo tudi, da se bodo v praksi pokazale vsebinske in tehnično pomanjkljive ter zgrešene ureditve omenjenega zakona. Prav tako smo že takrat opozarjali, da zakon ni ustrezen z vidika spoštovanja dostojanstva žrtev. Zakon namreč izhaja iz povsem enakih vsebinskih izhodišč kot zakon iz leta 2003, zaradi katerega smo poslanci Slovenske demokratske stranke pa tudi poslanci Nove Slovenije obstruirali glasovanje, saj nismo želeli sodelovati pri takšnem sprejemanju, ki posega v dostojanstvo in integriteto žrtev in tudi njihovih svojcev. Pri teh vprašanjih, ki so, spoštovani kolegice in kolegi, ključnega pomena za narodovo bit, ostajamo, za razliko od nekaterih drugih strank, načelni tudi danes. Z novelo zakona, ki smo ga v Poslanski skupini SDS vložili v postopek, želimo urediti pomanjkljivosti, ki so se izkazale v praksi, torej ob izkopavanjih. Kot kaže pri izkopavanjih oziroma pri postopkih potrjevanja morišč, niso vedno prisotni tudi organi odkrivanja in pregona ter preiskovalni sodnik, s čimer se ti postopki ne izvajajo v skladu z zakonom, ki ureja kazenski postopek. Zakon tako množične in sistematične vojne zločine izvzema iz sistema Kazenskega prava in jih prepušča diskrecijski odločitvi Komisiji Vlade Republike Slovenije za reševanje vprašanj prikritih grobišč. To predstavlja izrazito negacijo pravne države ter kršitev načela, da smo pred zakonom vsi enaki in da bi naj kazensko pravo veljajo za vse enako. V SDS torej ne moremo pristati na to, da bi se množični in sistematični vojni zločini, storjeni po vojni zlasti civilnemu prebivalstvu, izvzeli iz kazenske odgovornosti. Gre namreč za kazniva dejanja, ki ne zastarajo in so bila inkriminirana s takratno veljavno Ženevsko konvencijo. Stanje pa je povsem neprimerljivo z obstoječimi civilizacijskimi standardi oziroma stanje, ki ga omogoča sedaj veljavni zakon. Naj to pojasnim. Vzemimo na primer Srebrenico. Tam so organi pregona ugotavljali kazensko odgovornost. Prav tako je bila v Srebrenici vsaka žrtev identificirana in pokopana v svoji krsti. V pokopih, ki jih v imenu slovenske države izvajajo v zadnjem času prav na podlagi sedaj veljavnega zakona, pa na plan prihaja prav nič pieteten in civilizacijski odnos do žrtev, ki so bile sicer pokopane z velikim medijskim pompom na primer Dobrave pri Mariboru. Zlasti svojci in tisti, ki jim ni vseeno, kako se ravna z žrtvami povojnih pomorov, so opozarjali in še vedno opozarjajo, da pokop posmrtnih ostankov z izjemo ene krste poteka kar v plastičnih vrečkah, kot da gre za gradbeni material ne pa za posmrtne ostanke ljudi, ki si prav tako zaslužijo dostojen pokop, kot narekujejo osnovne civilizacijske norme. V Slovenski demokratski stranki smo torej predlagali novelo Zakona o prikritih vojnih grobiščih in pokopu žrtev, s katero želimo vzpostaviti pravno podlago, da se bodo postopki potrjevanja morišč izvajali v skladu z zakonom, ki ureja kazenski postopek, in bodo v postopkih obvezno prav ob vsakem novem odkritju oziroma ob izkopavanjih sodelovali organi odkrivanja in pregona kaznivih dejanj ter sodstvo, saj gre za prizorišče oziroma kraj zločina in za žrtve, ki so bile pomorjene in jih je potrebno obravnavati povsem enako kot druge umorjene osebe. Kazenski postopek pa seveda ne sme ovirati postopkov dostojnega pokopa, vendar pa se morajo v vsakem primeru zavarovati vsaj tisti dokazi, ki omogočajo nadaljevanje kazenske postopka in ugotavljanja odgovornosti. Mi želimo torej natančno dikcijo v zapisu zakona brez takšnih ali drugačnih interpretacij ali možnosti in predvsem brez diskrecijske pravice, ki po sedanjem zakonu pripada Komisiji Vlade Republike Slovenije. Seveda vas kot predlagateljica naprošam, da novelo zakona podprete in s tem omogočate delovanje načel pravne države, spoštovanje Ženevskih konvencij in civilizacijskih norm. Več pa po stališčih poslanskih skupin, ko bom tudi nadaljevala z razpravo v imenu predlagatelja. Hvala.",,,,False
ParlaMint-SI_2009-01-29-SDZ5-Redna-02.u230,Hvala lepa. Besedo ima gospod Zvonko Černač. Prosim.,,,,True
ParlaMint-SI_2011-03-25-SDZ5-Redna-26.u109,"Hvala. Smo že na koncu seznama. Gospod minister, želite besedo? Izvolite.",,,,True
ParlaMint-SI_2014-05-20-SDZ6-Redna-25.u93,"Postopkovno, gospod Jožef Jerovšek.",,,,True
ParlaMint-SI_2014-03-27-SDZ6-Redna-23.u237,"Hvala lepa, za vaše postopkovne predloge. Sedajle ste imeli prav iz vaše stranke največ postopkovnih predlogov, naj pa povem, da je bil vložen pred nekaj minutami tudi amandma Poslanske skupine Slovenske ljudske stranke, ravno tako k 1. členu in ravno tako h krovnemu zakonu o davku na nepremičnine in k njegovemu 6. členu, ki govori o davčnih stopnjah. Glede na to, da pri vseh vloženih amandmajih, tako koalicije – Pozitivne Slovenije, Socialnih demokratov, Državljanske liste in Demokratične stranke upokojencev Slovenije – kot tudi pri vloženem amandmaju Slovenske demokratske stranke, vloženem amandmaju Nove Slovenije in vloženem amandmaju Slovenske ljudske stranke, govorimo o 1. členu, o davčnih stopnjah, zatorej ni potrebna prekinitev seje zaradi stališča vlade. Gospa državna sekretarka se je odločala, da bo po zadnjem razpravljavcu, ki je sedaj prijavljen, podala obrazložitev oziroma tudi še mnenje. Nadaljujemo razpravo, na vrsti je gospod Franc Breznik.",,,,True
ParlaMint-SI_2005-04-19-SDZ4-Redna-05.u77,"Hvala, vam. K besedi vabim predstavnika vlade, da odgovori na do sedaj postavljena vprašanja oziroma dileme. Po tem, koliko časa nam bo ostalo, bomo odprli nov krog razprave in tudi vlada bo takrat imela možnost odgovoriti na nov krog vprašanj. Izvolite, prosim.",,,,True
ParlaMint-SI_2018-02-14-SDZ7-Redna-38.u68,[[izklopljen mikrofon]]Priklop!,,,,False
ParlaMint-SI_2007-07-12-SDZ4-Redna-30.u144,"Hvala lepa. Želi še kdo razpravljati? Ja, gospod minister, izvolite. Obenem odpiram tudi krog za prijavo. Izvolite.",,,,True
ParlaMint-SI_2003-07-10-SDZ3-Redna-28.u397,Kolega Petan.,,,,True
ParlaMint-SI_2001-02-22-SDZ3-Redna-03.u16,"Hvala za besedo. Spoštovane kolegice in kolegi! Razprava, ki se je zdaj odprla ob odločitvi državnega zbora, ali da ali ne da soglasja k imenovanju generalnega direktorja Radiotelevizije, je v bistvu povod za razpravo o mnogih problemih, ki seveda niso vezani samo na to funkcijo. Objektivno je pač prišlo do tega, da se problemi v zvezi z nacionalnimi mediji v tej državi kopičijo že vrsto let, da je po prvih poskusih, da se stvari rešijo po vzoru demokratičnih držav, po prvih svobodnih volitvah prišlo do mnogih korakov, ki so vodili nazaj, in da so tudi nekatere forme, ki po imenu ali pa po načinu sestave morda malo spominjajo na neko normalno prakso reguliranja nacionalnih medijev - tu mislim konkretno na svet RTV - popolnoma izgubile tisto vsebino, ki bi bila potrebna, da bi stvar funkcionirala normalno. Slovenska Radiotelevizija je javni zavod, je nacionalna institucija. Davkoplačevalci damo za ta zavod 16 milijard tolarjev letno denarja zato, da bi tam dobili nek nacionalni produkt. Če pogledamo, kaj dobimo od tega zavoda, potem vidimo, da ima ta zavod samo slabih 18% lastne produkcije, slovenske produkcije avdio-vizualne produkcije, vse ostalo pa je na nek način vsebina, s katero ta zavod tekmuje s komercialnimi televizijami in radijskimi postajami. Če imamo pred seboj ta delež, potem lahko ugotovimo, da Slovenija nima nacionalne radiotelevizijske hiše, ampak da imamo neko komercialko, ki gospodari z javnimi sredstvi, kot smo slišali v zadnjih mesecih, zelo negospodarno. Dogaja se marsikaj tukaj. Jaz tudi brez poročila računskega sodišča poznam nekatere stvari, za katere vodstvo televizije nikakor ne bi moglo dobiti pozitivnega mnenja ali stališča, hkrati pa ta zavod pobira seveda še denar od komercialnih reklam. Osnova problema je že v samem statusu te institucije, ki je po imenu nacionalna, po sami vsebini in po produkciji pa je nacionalna v 18%. Mislim, da ni nacionalne radiotelevizijske hiše v primerljivi evropski državi, kjer bi bil ta izplen tako majhen. Kljub temu je to še vedno institucija, ki v tej ponudbi, ki jo imamo, ponuja največ kvalitetnega programa. Je pa to daleč pod tistim, kar bi moralo priti iz te hiše glede na vložena sredstva. Državni zbor v prejšnji sestavi je spremenil zakon oziroma določila o plačevanju RTV naročnine, tako da zdaj plača RTV naročnino vsak, ki je odjemnik električne energije. Ljudje zdaj niti s tem, da morda ne plačajo naročnine, težko protestirajo proti temu, s čimer se ne strinjajo v smislu kvalitete, ki je ponujena s televizijskih ekranov ali pa izradijskih sprejemnikov. In to je vprašanje, s katerim se bo moral ta državni zbor, ki je ""de facto"" ustanovitelj te nacionalke in ima odgovornost za to, ker sprejema zakonodajo, s katero regulira njen status in njen položaj, da je soglasje k prvemu človeku te hiše, s tem se bo moral spopasti. Ne glede na to, kakšno bo glasovanje danes, ali bo soglasje dano ali ne, bo ta problem ostal, ker se ni začel s Čadežem in se z njim tudi ne bo končal. Mi smo slišali oceno spoštovanega kolega Toneta Partljiča, ki je bila zelo poudarjena, tudi na prvih straneh časopisov, ki je dejal: ""Gledam televizijo. S tem, kar vidim, nisem zadovoljen. Zato natančno vem, kako bom glasoval."" Sedaj, če bi v tej dvorani sedeli gledalci, ki bi se slučajno zbrali, potem bi približno tako argumentirali svoje stališče. Sedaj poslanci pa najbrž potrebujemo še kakšno dodatno argumentacijo. Dejstvo je, da to, kar vidimo na televiziji ali kar slišimo iz radijskih sprejemnikov in kar je slabo, ni samo posledica slabega direktorja televizije. Je najbrž tudi posledica tega, ker po zakonu o RTV-ju generali direktor te hiše uskljajuje tudi delo programskih direktorjev. Ta zadnji direktor tega ni počel. Tam je prišlo do nekega tihega dogovora, do neke delitve fevdov. Ko je pač ta generalni direktor vodil posle, kako jih je vodil, smo veliko slišali. Za program pa so skrbeli drugi. V glavnem isti ljudje, ki so pred 12 leti, ko se je zgodila Roška ali pa Kongresni trg, pospešeno brisali posnetke teh dogodkov, tako da danes v arhivu nacionalke iz tistih časov skoraj nimate ničesar. Isti ljudje, ki so kreirali program pred demokratičnimi spremembami v Sloveniji, ga kreirajo tudi danes. Tisti, ki smo malo starejši, se spomnimo gospoda Pengova, kako je nastopal proti alternativni kulturi, kako je vse punkovce, te mlade fante označil malodane za fašiste. Spomnimo se oddaj, ki jih je pripravil gospod Lipušček in za katere bi težko rekli, da so kaj prispevale k slovenski demokraciji. In še o kom bi lahko kaj rekli, ki kreira ta program, pa sedaj v teh časih, kose je v glavnem govorilo o gospodu Čadežu, ni bil omenjen. Problem se torej ni začel z dnem, ko je bil izvoljen ta zadnji generalni direktor, niti se ne bo končal, ko ne bo več oziroma niti ne bo razrešen, ko ne bo več direktor. Zadeve so eskalirale, ko je bil izvoljen svet RTV-ja takšen, kot je, ki zagotovo ni predstavnik nekih gledalcev. V tem svetu je veliko ljudi, ki so zagotovo vseskozi tam delali dobronamerno, ki so se trudili za to, da bi kaj dosegli, je pa tudi veliko takšnih, ki so interesno, sorodstveno ali kakorkoli drugače vezani na poslovanje te hiše in ti seveda ne morejo odločati neobremenjeno. In tukaj so še kakšne druge vezi. Kakšna je politična orientacija tega organa, je bilo jasno takrat, ko je ta svet izvolil za svojega predsednika gospoda Kocijančiča, ki se je v bistvu presedel iz fotelja neke stranke z dolgo zgodovino, ki ni ravno najbolj svetla v tej državi, v fotelj predsednika sveta nacionalne radio-televizijske hiše. Svet, organ, ki je izvolil gospoda Kocijančiča za predsednika, bo tudi naslednjič zagotovo izvolil nekoga, ki ne vem, če bo kaj dosti boljši od gospoda Čadeža. Kriteriji, ki so pripeljali do tega, da nek organ izvoli za predsednika nekoga, ki se proda kot civilna družba, je pa bolj političen, kot bi lahko bil kdorkoli v tej državi, ti kriteriji lahko v naslednjem mandatu za generalnega direktorja RTV-ja pripeljejo kogarkoli, enakega kot je sedanji direktor ali pa tudi bistveno slabšega. Težko pa boljšega. Ker to nekako ni v skladu z orientacijo te institucije, ki zadevo imenuje. Prišlo je celo do paradoksalne situacije, da kaže, da ima parlament tudi v tej sestavi, kakršna je, ki ni volil tega sveta oziroma teh svojih 5 ali 6 predstavnikov v ta organ, celo bolj zdrava stališča kot pa ta institucija sama. In ko se bo spreminjal zakon o nacionalni radioteleviziji, bi bilo zelo dobro razmisliti, kako sestaviti ta organ. Sedaj smo prišli v paradoksalno situacijo, ko nek organ, ki naj bi ga sestavljala civilna družba, institucije, ki so neobremenjene s politiko, pride v konflikt s praktično vsemi novinarji, večino kreatorjev programa te iste hiše, praktično z vsemi kreativnimi zaposlenimi v tej hiši in se ta kolektiv obrne praktično na tisto zadnjo institucijo, ki tukaj še odloča, to je na ta parlament, ki daje soglasje k tejfunkciji. Ta paradoks je daleč od tega, kar se je zgodilo na Češkem. Sedaj so tukaj razmere ravno obratne, precej bolj zakomplicirane, kažejo na drugačno naravo slovenske tranzicije in na drugačne zaplete, ki iz tega lahko sledijo. Jasno je, da je sedaj možno reči, tako kot je rekel gospod Podobnik prej, da je bil postopek korekten. Svet je glasoval korektno, v skladu s pravilnikom, ki obstaja, in rezultat je legalen. Tukaj imamo predlog, o katerem državni zbor mora odločiti. Do njega je prišlo po postopku, ki je formalno korekten, ki pa je bil malo pozen. Nihče se ni vprašal, tudi potem, ko so na to opozorili, zakaj je svet RTV-ja razpis dal prepozno, tako da je moral ta organ imenovati vršilca dolžnosti, ker je mandat prejšnjemu direktorju potekel prej,preden se je parlament sploh sestal. Jaz ne verjamem, da se gospod Kocijančič pa gospod Pahor nista slišala o tem, v zvezi s tem, kdaj bo naslednja seja. To je bilo jasno tudi brez tega, da bi se slišala, ker smo mi sprejeli nek rokovnik dela tega državnega zbora pravočasno. Ko smo vprašali gospoda Kocijančiča na seji komisije za volitve in imenovanja, zakaj je prišlo do te zamude, je rekel, da zato, ker je bilo nekaj praznikov, pa so malo prestavljali. To je slab izgovor. Nekdo je že s tem ""timingom"" razpisa, po mojem mnenju, malo splaniral določene zaplete. Zakaj in s kakšnimi motivi, jaz ne vem, zagotovo pa to ni zadeva, pri kateri bi se lahko kar tako šlo. In je tudi zelo zanimivo, da nihče od članov sveta tega ni izpostavil. Tako, da je sedaj bil problem dvojen. Najprej se je odločalo o direktorju, enem izmed kandidatov, ki se je javil na razpis, potem pa je moral ta isti organ odločati še o v.d.-ju, ker vmes ni bilo seje državnega zbora. Tako da je vsa ta zadeva tudi zaradi tega zelo kulminirala. Stvar je lahko tudi pozitivna, če bo vse to, kar se je dogajalo, povod za resno razpravo o statusu nacionalke, če bo res prišlo do nekih sprememb, če bo ta denar, ki je zdaj zagotovljen iz sredstev davkoplačevalcev, naročnine, praktično vseh, pa če gledajo televizijo ali ne, samo da imajo električni števec v hiši, porabljen za to, da bodo sicer zagotovljeni boljši delovni pogoji, da pa bo seveda tudi program boljši, ker včasih je to, da ima nekdo dobre delovne pogoje, še daleč od tega, da bi bilo to zadostno tudi za boljši program; to je samo eden od pogojev, mora biti tudi volja. Ne verjamem, da je samo generalni direktor televizije tisti, ki je kriv za to, da je samo slabih 18% lastne slovenske produkcije na tem zavodu, ki je nacionalna institucija. V veliki meri smo za to ali pa so za to, da so stvari takšne, krivi tudi tisti, ki regulirajo vprašanje naročnine, sistemsko, se pravi z zakonodajo. S to odločitvijo, proti kateri smo mi glasovali, ko se to veže na električno naročnino oziroma na odjemno mesto električne energije, smo dali samo potuho ljudem na tem zavodu. Ta državni zbor kot ustanovitelj, mislim, da doslej nikoli od leta 1990 ni resno vsebinsko razpravljal o tej instituciji, vedno samo o nekaterih segmentih ali pa o posamičnih problemih, seveda tudi pri včerajšnji diskusiji, tako kot zdaj. Na tej seji zbora imamo spremembe zakona o RTV. V zadnjih dneh smo dobili tudi predlog aktiva društva novinarjev na Televiziji. V tem predlogu je praktično vse za podpreti, vsaj kar se tiče našega stališča, tako vrnitev soglasja kolektivu. S tem, ko je državni zbor v prejšnji sestavi vzel možnost soglasja k imenovanju nekaterih uredniških funkcij kolektivu, je temu kolektivu vzel vso moč, vse tisto, kar je prej še zagotavljalo neko ravnotežje in pomembno vplivalona približno verodostojnost in neodvisnost te institucije. In ta državni zbor bo naredil veliko, če bo to napako popravil. Potem bo zagotovo manjša verjetnost, da bo prihajalo do tega, da se stvari v takšni instituciji zaostrijo tudi z neko obliko sindikalnega boja. To se sicer dogaja tudi drugod po svetu, ampak zelo redko in je to nekoliko nenavadno; kaže na to, da stvari sistemsko niso zadovoljivo urejene. Tudi te določbe, ki se nanašajo oziroma ti predlogi novinarjev, ki se nanašajo na sestavo pa na omejitve pri sestavi in imenovanju v svet Radiotelevizije, so nekaj, kar bi že tako moralo biti in je po celem svetu normalno. Se pravi, da tam ne more sedeti nekdo, ki je v poslovnih povezavah s hišo. Ne more sedeti nekdo, ki je v sorodstvenih povezavah z ljudmi tam. Tako da ne more priti do situacije, kakršno imamo zdaj v svetu Radiotelevizije. Radiotelevizije, ker v teh razpravah v zadnjih dneh in tednih in mesecih se v glavnem govori o televiziji, s tem da je po mojem mnenju situacija, ko gre za nacionalni radio, še bistveno slabša. Tudi zato, ker se ta generalni direktor z radiem praktično ne ukvarja. Neko normalno ravnotežje ali pa neka neodvisnost nacionalnega radia je daleč od tega, kar bi moralo biti. Situacija je tam ravno takšna, kot je bila pred 15 leti. Ta radio je bil, je poskušal biti uravnotežen samo 6 mesecev Bajukove vlade, ko, kadarkoli je nastopal kakšen minister, je takoj nastopil tudi nekdo iz opozicije, v istem času. Zdaj, po volitvah, dobimo tam, kadarkoli hočemo, gospoda Ropa, ki eno uro na Studiu ob 17. razlaga proračun, noben predstavnik opozicije nima niti približno takšne možnosti in tudi v vseh drugih oddajah je v glavnem tako. Dva stavka imaš možnosti, da poveš drugo stališče. Vladna stališča so predstavljena v eni ali pa v dveh urah in podprta še z mnogimi komentarji in tudi ironičnimi zbadljivkami ob raznih priložnostih in v eminentnih terminih informativnih oddaj. Tako, da ko gre za vprašanje neodvisnosti ali pa neke uravnoteženosti te hiše, je tukaj radio še bistveno težja zgodba in bi morali tudi temu posvetiti določeno pozornost. To, da se je včeraj skušalo na hitro glasovati o tem soglasju, tako ali drugače, so rekli eni, važno da se to konča, kaže na to, da nekaterim ne leži ta razprava. Zdaj bi radi čimprej pometli stvari z mize, rekli, dali smo soglasje, nismo dali soglasja, ampak stvar je končana. Dvomim, da tisti, ki imajo res škarje in platno v rokah v zvezi z nacionalko in ki imajo prepričljivo večino v svetu Radiotelevizije - ta večina je tudi izvolila gospoda Kocijančiča za predsednika - nimajo planov za naprej. Verjetno nekje že čaka nek kandidat, o katerem najbrž potekajo tudi kakšna usklajevanja v koaliciji, ki bo skočil na to mesto. Zanima me, kaj se bo dogajalo v naslednjih dneh. Če bo prišlo do tega - za gospoda Čadeža je praktično neumno glasovati, glede na to, kaj se je pokazalo, tudi glede na to, kako je stvar funkcionirala. Ne glede na to, kakšno je ozadje, pač izkupiček tega mandata ni pozitiven, kljub temu pa me zelo zanima, kaj bo naprej. Če bo nasledniku, če mi ne damo soglasja, damo nezaupnico svetu RTV ali pa se tam nič ne zgodi, se bo ta svet naslednjič sestal, dal nov razpis za novega direktorja in v isti sestavi odločil o novem direktorju, potem nismo naredili nič. Avtomatska posledica negativnegasoglasja na današnji seji mora biti ali pa bi moral biti v normalnih razmerah takojšnji odstop celotnega sveta. Samo to bi omogočilo, da se začnejo stvari urejati. Če se ne bo nič zgodilo, če bo samo Čadež ostal brez soglasja, isti organ, ki je njega dvakrat imenoval, bo pa zdaj imenoval nekoga drugega, nismo prišli nikamor, samo vsi bomo imeli oslovska ušesa in se bomo spraševali, za kaj je tukaj pravzaprav šlo, stvari pa bodo šle naprej v negativno smer. Zato jaz seveda pričakujem, tudi od tistih, ki so delali zelo dobronamerno v tem svetu in ki niso nič vezani na razna sorodstvena in poslovna znanstva, da v primeru, če bo odločanje danes negativno, če soglasja ne bo, da odstopijo kot člani sveta in da s tem omogočijo, da se zadeva začne reševati in bo mogoče na tem forumu tudi razprava o tem, kako drugače sestaviti, kako drugače oblikovati ta svet, da se situacija ne bo ponovila. Tako da kar se tega tiče, moramo biti hvaležni novinarjem, da so to zadevo odprli oziroma da so stvar pripeljali do točke, ko je ta diskusija sploh možna. Prej se je parkrat poskušala in se praktično ni dalo diskutirati, zdaj malo tudi zaradi pogledov tja v center srednje Evrope, na Češko, je ta diskusija možna in predlagam, da jo opravimo. Nihče ne bo imel nobene koristi, če sestvar konča samo na tem, da se soglasje da ali pa ne da. Prva priložnost je že na tej seji, ker se pač spreminja zakon o RTV-ju. Tisti, ki imate zdaj polna usta podpore novinarjem, se boste lahko dokazali, ko bodo te določbe v obliki amandmajev dane k temu zakonu, o katerem bomo odločali še na tej seji. Takrat bomo videli, ali boste glasovali za soglasje kolektiva, ki ste jim ga vzeli, takrat bomo videli, ali boste podprli vse te določbe, ki dejansko onemogočajo, da se iz nekega sveta, ki naj bi bil predstavnik vseh gledalcev in neka uravnotežena institucija, naredi nek podaljšek nekdanjega centralnega komiteja. Takrat bomo videli, takrat bo šlo zares za to, ali smo za neodvisnost te hiše, ali smo za to, da je to nacionalka, ki dela v nacionalnem interesu ki proizvaja program, uravnotežen, nepristranski, ki je nacionalna in nevladna institucija, tako ko gre za Televizijo, tako ko gre za Radio. Mislim, da je stvar prišla do te točke, ko tudi v Sloveniji ne bo možno več enostavno odločati tako, da isti organ, brez tega, da bi prišlo do kakršnihkoli posledic, sprejme dvoje popolnoma nasprotnih stališč, ker tu seveda ne gre za kakšno spoznanje napačnega ravnanja, ampak gre običajno za vkalkulirane posledice in za posledice, ki ne vodijo k temu, da bi se stvari uredile. Tako da sem zelo vesel te diskusije, ki se bo nadaljevala ob tem, ko bomo razpravljali o zakonu o Radioteleviziji. Najlepša hvala.",,,,False
ParlaMint-SI_2021-03-02-SDZ8-Izredna-63.u291,"Spoštovani predsedujoči! Spoštovani minister! Kmetijstvo nas vse prehranjuje. V Novi Sloveniji smo v temeljni program zapisali: »V izobraževanju je potrebno tesnejše povezovanje teorije in prakse, še posebej v srednješolskem strokovnem in poklicnem izobraževanju ter na visokošolski ravni. Strokovno, poklicno in srednje šolstvo ima pomembno vlogo pri razvoju kadrov za razvoj gospodarstva, občin, pokrajin in države. Vse izobraževalne smer vodijo k cilju, iz tega razloga podpiramo vse smeri in vrste šolanja.« Z zakonom, ki ga imamo danes pred seboj, se javnim izobraževalnim in javnim raziskovalnim zavodom, katerih ustanovitelj je Republika Slovenija in izvajajo program s področja kmetijstva in gozdarstva, omogoči pravica do upravljanja s kmetijskimi oziroma gozdarskimi zemljišči za izobraževalno dejavnost. Javni zavod ima pravico do upravljanja največ toliko kmetijskih zemljišč, kot je določeno z odredbo, ki jo sprejme minister, pristojen za izobraževanje, v soglasju z ministrom, pristojnim za kmetijstvo, na podlagi komisije za določitev kvot. Javni zavod lahko pridobi le tista zemljišča, na katerih ni vzpostavljenega zakupnega razmerja. Območja, kjer lahko javni zavod pridobi zemljišča so: 15 kilometrov zračne razdalje od sedeža javnega zavoda oziroma enote javnega zavoda, 15 do 30 kilometrov zračne razdalje od sedeža javnega zavoda oziroma enote javnega zavoda, če je skupna površina dodatnih zemljišč najmanj 10 hektarjev. Javni zavod, ki izvaja raziskovalno oziroma razvojno dejavnost s področja kmetijstva in gozdarstva, bo lahko zemljišče pridobil tudi izven 15 oziroma 30 kilometrov zračne razdalje od sedeža javnega zavoda oziroma enote tega javnega zavoda, če se bo s tem strinjal. Ocenjeno je, da javni zavodi dodatno potrebujejo nekje okoli 600 hektarjev kmetijskih zemljišč za dosego kvote. Ta zemljišča bojo seveda postopoma tudi dobili. Ker pa zaradi pomena ohranjanja in prenosa strokovnega znanja, kar kmetijska in gozdarska panoga sta, in je seveda ta prenos izkušenj na mlade generacije, bomo v Poslanski skupini Nove Slovenije zakon podprli.",,,,False
ParlaMint-SI_2021-12-14-SDZ8-Redna-28.u132,"Hvala lepa. Naslednji ima besedo gospod Robert Pavšič, pripravi se gospod Soniboj Knežak. Izvolite.",,,,True
ParlaMint-SI_2010-04-19-SDZ5-Redna-16.u210,"Hvala lepa. Kolegice in kolegi, ministri, podpredsednik. Ministrici postavljam eno vprašanje, in sicer, gospa ministrica, drugi odstavek 2a. člena Zakona o policiji določa, da minister daje policiji usmeritve in obvezno navodilo za delo. Minister lahko naloži policiji, da v mejah svojih pristojnosti opravi določene naloge, ter sprejme določene ukrepe in mu o tem poroča. Sprašujem vas: Ali obstajajo kakšna interna pravila oziroma navodila ali podzakonski akti, ki bi natančneje določali pravila in postopek, kako izvajati to določbo? Ali to pristojnost, ki vam jo daje zakon, tudi izvajate? Kolikokrat ste v času trajanja svojega mandata v skladu s to odločbo policiji naložili, da opravi določene naloge oziroma da izvede določene ukrepe? V katerih primerih? Ali obstaja tudi evidenca takšnih konkretnih zahtev oziroma ali bi za to morala obstajati evidenca? Vsesplošno je znano, da ste 2a. člen Zakona o policiji uporabila v primeru problema v zvezi z Baričevićem, ko ste sama vodila in dajala navodilo policiji oziroma več kot pet ur. Namreč, v tem 2a. členu Zakona o policiji tudi piše, da pristojnost ministra, torej iz tega drugega odstavka, ki sem ga prebral, preneha takrat, ko to prevzame pristojni državni tožilec. Ker pa seveda državni tožilec in preiskovalni sodnik, niste bili obveščena, da je na mestu tudi indic suma kaznivega dejanja: Kdaj ste bil vi obveščeni o tem indicu suma kaznivega dejanja? Hvala.",,,,False
ParlaMint-SI_2003-10-02-SDZ3-Redna-29.u333,"Hvala lepa. Obrazložitev glasu, gospod Partljič, izvolite.",,,,True
