id,text,timestamp_tamara,flagged_tamara,comment_tamara,tag_tamara,timestamp_katja,flagged_katja,comment_katja,tag_katja,rev_tamara,rev_katja,final_tag,disagreement6
2093,Jaz sem jo pripravljen deliti in vseskozi za to navijam.,2023-06-14 23:18:53,,,Positive,2023-06-15 09:30:02,,,Positive,,,Positive,0
2094,Družba za upravljanje terjatev bank pa bo s tem denarjem dokapitalizirala Abanko in Celjsko banko.,2023-06-14 23:19:09,,,P_Neutral,2023-06-15 09:30:13,1.0,,P_Neutral,,,P_Neutral,0
2095,Zaradi nevarnosti širjenja požara in dima so evakuirali 11 oseb iz stanovanjskih hiš v neposredni bližini podjetja.,2023-06-14 23:19:16,,statement,N_Neutral,2023-06-15 09:30:17,,,N_Neutral,,,N_Neutral,0
2096,"V letu 2018 pa je bilo 14 storilcev kaznivih dejanj za posilstvo, 24 storilcev kaznivih dejanj spolnega nasilja in 6 storilcev kaznivih dejanj spolne zlorabe mladoletne osebe.",2023-06-14 23:19:43,,"I guess if we judge the theme this is negative, but as is: it's just a statement",N_Neutral,2023-06-15 09:33:54,1.0,Very negative topics thoo...but pure statement...aghhhh,Negative,,"Yes, it is a statement, even though it is very negative",N_Neutral,1
2097,"Potem mora pa po zakonu, ko se začnejo volitve, sredstva prenašati na volilni račun.",2023-06-14 23:19:57,,,P_Neutral,2023-06-15 10:31:05,1.0,,P_Neutral,,,P_Neutral,0
2098,Hvala lepa za vaš poslu in poslušanje realnih podatkov.,2023-06-14 23:20:01,,,P_Neutral,2023-06-15 10:31:28,1.0,Could also be sarcastic,P_Neutral,,,P_Neutral,0
2099,"Slovenske železnice bodo opravljale funkcije upravljavca infrastrukture, izvajale gospodarske javne službe, odgovorne bodo tudi za varen in urejen železniški promet.",2023-06-14 23:20:07,,,P_Neutral,2023-06-15 10:31:36,,,P_Neutral,,,P_Neutral,0
2100,"To se mi zdi, bom rekel, skrajno noro in nenavadno in priča o tem, kakšno politiko zagovarjate.",2023-06-14 23:20:11,,,Negative,2023-06-15 10:31:40,,,Negative,,,Negative,0
2101,"Odbor je sprejel 72 amandmajev poslanskih skupin SDS, SLS in NSi in 2 amandmaja Poslanske skupine SD.",2023-06-14 23:20:36,,statement,P_Neutral,2023-06-15 10:31:44,,,P_Neutral,,,P_Neutral,0
2102,"Kaj naj jaz odgovorim ljudem na terenu, ki me sprašujejo.",2023-06-14 23:20:45,,question,N_Neutral,2023-06-15 10:31:49,,,Negative,,Def neutral,N_Neutral,1
2103,"Izračuni za 2017 bodo prišli, odločbe, v 2018 v maju, juniju, takoj pred volitvami, da bo nižja dohodnina.",2023-06-14 23:21:02,,,P_Neutral,2023-06-15 10:31:58,,,P_Neutral,,,P_Neutral,0
2104,"Najlažje je to vse skupaj zakuriti, da gre v dim in v ogenj in da ni treba tega odvažati in imeti stroškov.",2023-06-14 23:21:32,,could be negative,N_Neutral,2023-06-15 10:32:03,,,Negative,I think I agree with negative here.,"Hmmm, to me this is on the fence; would like to discuss",Negative,1
2105,Posamične države so poskušale po demokratičnih spremembah speljati določene lustracije.,2023-06-14 23:21:59,,,P_Neutral,2023-06-15 10:32:27,,,P_Neutral,,,P_Neutral,0
2106,"Vse to najbrž zahteva in predpostavlja, da bomo imeli o teh vprašanjih več nalog v državnem zboru.",2023-06-14 23:22:11,,,P_Neutral,2023-06-15 10:32:50,,,P_Neutral,,,P_Neutral,0
2107,"Mislim, da – kolegice in kolegi, ne glede na politično barvo – takšen zakon, takšen predlog dopolnitve zakona ne moremo in ne smemo podpreti.",2023-06-14 23:22:17,,,Negative,2023-06-15 10:32:58,,,Negative,,,Negative,0
2108,"Upoštevali smo mnenja zakonodajno-pravne službe glede umeščanja obrazložitve k prilogi, ki predstavlja sestavni del odloka in se strinjamo z njihovim predlogom.",2023-06-14 23:22:25,,,Positive,2023-06-15 10:33:12,,,Positive,,,Positive,0
2109,"Če smo pri prejšnji točki imel vsaj dober vtis, da so bili tukaj vsaj predstavniki Ministrstva za delo, pri tej točki še vtisa ni.",2023-06-14 23:22:43,,"1. positive, 2. negative",M_Negative,2023-06-15 10:33:21,,,Negative,,"Yes, fully agree with Tamara",M_Negative,1
2110,"Včasih je malo bolj živahen, bolj čustven, včasih nekoliko manj.",2023-06-14 23:23:14,1.0,Confusing. Could be mixed but I'm just not sure.,P_Neutral,2023-06-15 10:33:53,1.0,,P_Neutral,,,P_Neutral,0
2111,"Sam podpiram in bom podpiral vedno te razprave, da se obseg kakršnih koli deviacij mimo zakonov zmanjšuje na minimalno oziroma na nično raven.",2023-06-14 23:23:21,,,Positive,2023-06-15 10:34:44,,,P_Neutral,,"Yes, explicit opinon",Positive,1
2112,"Zaradi tega sem rekel, da je to primeren proračun za venezuelsko socialistično republiko.",2023-06-14 23:23:29,,,P_Neutral,2023-06-15 10:35:10,1.0,Could also be sarcastic,N_Neutral,Agree. neutral statememt.,Khm....the statement seems to me fairly negative...,N_Neutral,1
2113,"Meni se je že zjutraj zdelo nenavadno, ker sem bil napisan kot zadnji, da bom kot zadnji predstavil stališča poslanske skupine.",2023-06-14 23:23:45,,,N_Neutral,2023-06-15 10:35:18,,,N_Neutral,,,N_Neutral,0
2114,"In jaz tudi mislim, da je tako edino korektno, tako je tudi edino etično in tako je tudi edino pravično.",2023-06-14 23:23:50,,,Positive,2023-06-15 10:35:22,,,Positive,,,Positive,0
2115,"Mislim, da takih stvari na tak lahkoten način ne moremo početi in tudi ni nobene potrebe, da se te zadeva na tak način počne.",2023-06-14 23:23:57,,,N_Neutral,2023-06-15 10:35:28,,,Negative,,I agree it is a bit mild,N_Neutral,1
2116,"In ko nekdo poziva, da je treba nekomu nekaj storiti na agresiven način, je tudi prestopil mejo.",2023-06-14 23:24:02,,,Negative,2023-06-15 10:35:31,,,Negative,,,Negative,0
2117,"Zato so rezultati slabi, ker niste pripravljeni na normalen demokratičen dialog in ne zasledujete stroke in ne postavljate ljudi, ki to obvladajo, ampak jih umikate s posameznih položajev.",2023-06-14 23:24:07,,,Negative,2023-06-15 10:35:36,,,Negative,,,Negative,0
2118,Uvodno besedo je imel predlagatelj in je predstavil zakon.,2023-06-14 23:24:11,,,P_Neutral,2023-06-15 10:35:39,,,P_Neutral,,,P_Neutral,0
2119,"Se pravi, prvič je za Slovenijo drugi tir pomemben, zato ker gre za velik infrastrukturni projekt in s tem dodaten pozitiven pritisk na stabilno gospodarsko rast.",2023-06-14 23:24:45,,,P_Neutral,2023-06-15 10:35:57,,,Positive,I stick with neutral.,"From speaker position very positive, but I can see why neutral",P_Neutral,1
2120,"Bom ponovno zelo presenečen, če bo ta amandma, tako kot prejšnji, zavrnjen.",2023-06-14 23:24:54,,sarcasm,Negative,2023-06-15 10:36:20,,,Negative,,,Negative,0
2121,"Ampak, rekel bom, mnogo, mnogo je primerov, ko temu človeku ostaja samo še to, glede na situacijo, ki ga je doletela, ta denarna pomoč.",2023-06-14 23:25:23,,,N_Neutral,2023-06-15 10:40:04,1.0,,Negative,,"I guess a statement, had a hardt ime with this one",N_Neutral,1
2122,"Upniki potrebujemo zaradi zamud pri plačilih zunanje financiranje, ki je težje ali pa težko dostopno v obdobju gospodarskega upada.",2023-06-14 23:25:43,,statement,N_Neutral,2023-06-15 10:40:20,,,N_Neutral,,,N_Neutral,0
2123,Kvečjemu je vprašanje ali nima vlada že s tem prevelike moči.,2023-06-14 23:25:57,,"statement, no opinion",N_Neutral,2023-06-15 10:40:23,,,Negative,I agree with negative.,"Hmmm, I am on the fence here, I can see both sides",Negative,1
2124,"Državna revizijska komisija je sklep o izbiri zasebnega partnerja razveljavila, čeprav je potrdila zgolj eno od očitanih 12 nepravilnosti.",2023-06-14 23:26:12,,,N_Neutral,2023-06-15 10:40:34,,,Negative,,To me this is very accusative,Negative,1
2125,Tako so delale tajne službe socialističnih držav do razpada teh sistemov.,2023-06-14 23:26:20,,,N_Neutral,2023-06-15 10:40:37,,,Negative,,Statement,N_Neutral,1
2126,"Prepričan sem, da gre tukaj za popolno regulacijo države.",2023-06-14 23:26:25,,,P_Neutral,2023-06-15 10:41:58,1.0,"Could be either fully positive or very negative, but we do not know the context...",Negative,,"Hmmm, yes I agree",P_Neutral,1
2127,"In ta zakon ni namenjen ničemur drugemu kot temu, da se s takim pristopom omeji uporabo drog, predvsem pa možnost vplivanja na funkcionarje, ki te droge uporabljajo.",2023-06-14 23:26:45,,"accusatory, mocking",Negative,2023-06-15 10:43:01,,,Positive,I actually agree with positive on second loom.,"Yes, but it states that this law can regulate this - so I would like to discuss further",Positive,1
2128,"Po drugi strani, kot veste, zaznavamo velike probleme z delovanjem TEŠ 6, velike zaustavitve, razpoke, ki še do danes niso pojasnjene.",2023-06-14 23:26:52,,,Negative,2023-06-15 10:43:06,,,Negative,,,Negative,0
2129,"Se pravi, milijarda dolarjev je nepomembna, tudi če je to kriminal, važno, da se gleda kako tam en Nemec preganja nek imaginarni desni ekstremizem.",2023-06-14 23:26:57,,,Negative,2023-06-15 10:43:12,,,Negative,,,Negative,0
2130,Kajti odpirati stare rane staršem je neetično oziroma hudo.,2023-06-14 23:27:02,,,Negative,2023-06-15 10:43:16,,,Negative,,,Negative,0
2131,"Ljudje so vedno bolj razburjeni, živčni, zadeve eskalirajo na raznih področjih in mislim, da je to tudi ena od zadev, ki jo moramo upoštevati.",2023-06-14 23:27:20,,second part is the point,P_Neutral,2023-06-15 10:43:46,,,M_Positive,I see M now.,I still think this is M...,M_Positive,1
2132,"Zaradi tega se s tem argumentom zgolj megli situacija, mešajo jabolka in hruške in tistega, ki ve, za kaj gre, tudi, odkrito rečeno, pošteno zabava.",2023-06-14 23:27:43,,a bit sarcastic,N_Neutral,2023-06-15 10:43:53,,,Negative,Sarcasm.,Oh this to me is fully sarcastic,Negative(S),1
2133,"Morda zgolj naključno, bi bilo pa prav, da bi bilo tako.",2023-06-14 23:27:51,,,P_Neutral,2023-06-15 10:44:03,,,P_Neutral,,,P_Neutral,0
2134,"Nihče nas ne bo prepričal, da je članarina Republike Slovenije za OZN stvar in dejavnost Ministrstva za zunanje zadeve.",2023-06-14 23:28:01,,,Negative,2023-06-15 10:44:11,,,Negative,,,Negative,0
2135,"Predmet nadzora parlamenta je lahko samo konkretno delo, ne pa nekaj, kar je samo interni akt koalicije, ki je koalicijskim partnerjem napotilo za delo.",2023-06-14 23:28:14,,,N_Neutral,2023-06-15 10:46:24,1.0,Not sure whether it could be fully negative...,N_Neutral,,,N_Neutral,0
2136,"Lahko se bo izkazala tudi zrelost, če ne bo sprejet.",2023-06-14 23:28:33,,,P_Neutral,2023-06-15 10:46:55,,,P_Neutral,,,P_Neutral,0
2137,"To je naše bogastvo, to je naše zlato, to je naša ruda, ta lega, in če ne bomo iz nje nekaj naredili, je res narobe.",2023-06-14 23:28:53,,"1. positive, 2. negative",M_Negative,2023-06-15 10:47:08,,,M_Negative,,,M_Negative,0
2138,"Še enkrat, morda bo kdo problematiziral, da ne zasledujemo načela pravne države, ampak za nas je ključna učinkovitost zakonodaje.",2023-06-14 23:29:21,,"1. negative, 2. positive",M_Positive,2023-06-15 10:47:17,,,M_Positive,,,M_Positive,0
2139,"Potem pa pridem v pisarno in izvem, da je v vmesnem času podaljšal ta tajkunska posojila Valantu za Istrabenz.",2023-06-14 23:29:27,,,Negative,2023-06-15 10:47:22,,,Negative,,,Negative,0
2140,"Se pravi, ti popisovalci se bodo vračali po parkrat k eni hiši.",2023-06-14 23:29:32,,,N_Neutral,2023-06-15 10:47:44,1.0,Missing context,N_Neutral,,,N_Neutral,0
2141,"Torej, v osnovi zakon o Darsu sploh ni potreben.",2023-06-14 23:29:35,,,N_Neutral,2023-06-15 10:47:56,,,N_Neutral,,,N_Neutral,0
2142,"Tudi Vlada se zaveda, da trajna razrešitev konfliktov v Afganistanu ne bo dosežena na vojaški način, temveč v okviru vključevanja mirovnega procesa in seveda ob ustrezni vlogi Afganistana samega.",2023-06-14 23:29:49,,statement,N_Neutral,2023-06-15 10:48:31,,,P_Neutral,,"While negative topic it proposes the solutions/way to achieve this, so I cant say I see something negative here",P_Neutral,1
2143,"Ne pa kadar gre za postopke, za odprtost do ljudi, ki zaprosijo za zatočišče in tako naprej.",2023-06-14 23:30:03,,Ne pa is negative,N_Neutral,2023-06-15 10:49:05,,Further context required,N_Neutral,,,N_Neutral,0
2144,Slovenska nacionalna stranka je zelo racionalno dala in vložila predlog amandmaja k 51. členu.,2023-06-14 23:30:23,,we do not know whos opinion is or who the speaker is,P_Neutral,2023-06-15 10:49:51,1.0,,P_Neutral,,,P_Neutral,0
2145,"Če zaključek te razprave v Evropskem parlamentu naredim z enim stavkom, bi se ta glasil takole: »Dublin je mrtev, naj živi Dublin.",2023-06-14 23:30:45,1.0,Seems weird. Lacks context.,N_Neutral,2023-06-15 10:50:22,,Sarcasm,Negative,sarcastic,To me this is fully sarcastic,Negative(S),1
2146,Rezultat tega predloga bi bil tudi hud padec zaposlenosti in bruto domačega proizvoda.,2023-06-14 23:30:53,,,Negative,2023-06-15 10:50:27,,,N_Neutral,,,Negative,1
2147,"Velik problem očitno predstavljajo tudi prometnice, kajti dejstvo je, da se nam nekje po letu 1990, 1991 bistveno zmanjšuje izgradnja novih gozdnih cest.",2023-06-14 23:31:41,,statement,N_Neutral,2023-06-15 10:50:34,,,N_Neutral,,,Negative,0
2148,"Nezadostna regulacija finančnih aktivnosti pa nima vpliva samo na nelegalne prakse, marveč spodbuja pretirano špekulativnost pri tistih, ki neprestano hitijo za zaslužkom.",2023-06-14 23:31:52,,statement,N_Neutral,2023-06-15 10:50:40,,,Negative,Implied opinion,"While statement, it seems very negative",Negative,1
2149,"Žal pa naš predlog in amandma, da bi se prehodno obdobje skrajšalo na 3 leta, ni bil sprejet.",2023-06-14 23:31:57,,,Negative,2023-06-15 10:50:58,,,Negative,,,Negative,0
2150,"Ampak to pa ne pomeni, da imate pravico – tudi z ustavo ne – da se ignorira te sindikate, ker seveda so na nek način tiger brez zobovja.",2023-06-14 23:32:49,,,Negative,2023-06-15 10:51:07,,,Negative,,,Negative,0
2151,"Moram pa priznati, da je prav v modi v Državnem zboru popolna zloraba replik in poslovnika, čeprav to ni zdaj stvar moje razprave.",2023-06-14 23:32:54,,,Negative,2023-06-15 10:51:14,,,Negative,,,Negative,0
2152,"On mora zagovarjati pozitivno, optimizem in tako naprej.",2023-06-14 23:33:41,,Seems positive but ''tako naprej'' seems a bit dismisive.,N_Neutral,2023-06-16 13:33:42,,,P_Neutral,Agreed,"Yes,but overall it does not seem to have very negative connotation",P_Neutral,1
2153,"Sedaj pravite, kolega je rekel, da je spisal čudovit nov Gradbeni zakon.",2023-06-14 23:33:57,,sarcastic,Negative,2023-06-16 13:33:57,,Sarcasm,Negative,,,Negative(S),0
2154,"Pri 13. členu, ki govori o spremembi uteži pri izračunanju primerne porabe, imamo en temeljni problem.",2023-06-14 23:34:20,,"statement, lacks additional wording",N_Neutral,2023-06-16 13:34:55,,,N_Neutral,,,N_Neutral,0
2155,"Predvsem pa sem se razveselila dejstva, da bodo prevetrili delovna mesta.",2023-06-14 23:34:26,,,Positive,2023-06-16 13:35:13,,,Positive,,,Positive,0
2156,"Zato bi mogoče vprašal samo gospoda Bogoviča, ker je on tudi omenil Pomurski vodovod, kaj ga moti, zakaj ga moti in tudi gospoda Židana.",2023-06-14 23:34:55,,statement although theme is negative,P_Neutral,2023-06-16 13:36:15,,,N_Neutral,,,N_Neutral,1
2157,"Tu naj omenim, da je tudi ta zakon bil sprejet z veliko zamudo, podobno kot smo dobili opomin iz EU zaradi zamujanja pri noveliranju obravnavanega zakona.",2023-06-14 23:35:33,,,N_Neutral,2023-06-16 13:37:02,,,N_Neutral,,,N_Neutral,0
2158,"To, da sindikati sodijo med pravne osebe zasebnega prava, je tisto, kar drži - niso osebe javnega prava, kot je bilo prej najbrž pomotoma rečeno.",2023-06-14 23:38:05,,correction. Nothing negative,P_Neutral,2023-06-16 13:38:08,,,P_Neutral,,,P_Neutral,0
2159,Ali lahko z zakonom postavljamo normo kot ideal in rečemo: vsi boste tako živeli?,2023-06-14 23:38:18,,"statement, question",N_Neutral,2023-06-16 13:39:04,1.0,,N_Neutral,,,N_Neutral,0
2160,"Vi popolnoma nekritično sprejemate vse, kar se predstavlja kot novo, digitalno in napredno.",2023-06-14 23:40:21,,accusatory,Negative,2023-06-16 13:39:27,,,Negative,,,Negative,0
2161,"Morda bi bilo dobro, da to dilemo sedaj razčistimo, ker mislim, da od tu izhaja eden del nesporazumov.",2023-06-14 23:41:39,,,N_Neutral,2023-06-16 13:40:12,,,P_Neutral,,,Negative,1
2162,"Ampak bolj kot sklepam po vaših ravnanjih, mislim, da ni bilo iz konteksta vzeto.",2023-06-14 23:41:59,,mocking,Negative,2023-06-16 13:40:41,,,Negative,,,Negative,0
2163,"Mislim, da bo smiselno tudi ugotoviti sposobnosti določenih sodnikov, sodnic in pa tudi predsednikov sodišč.",2023-06-14 23:44:21,,,N_Neutral,2023-06-16 13:41:23,,,N_Neutral,,,N_Neutral,0
2164,"Zelo enostavno je in realno, da osebno vozilo neprimerljivo manj obremenjuje avtocesto kot pa kombinirano vozilo.",2023-06-14 23:49:15,,statement,P_Neutral,2023-06-16 13:41:51,,,P_Neutral,,,P_Neutral,0
2165,"Prepričani smo, da preveliko število preiskovalnih komisij ni učinkovito, ni produktivno, dodatno obremenjuje delo parlamenta, zbuja v mnogih primerih celo negativen odnos javnosti do zakonodajnega telesa.",2023-06-14 23:49:26,,,Negative,2023-06-16 13:42:07,,,Negative,,,Negative,0
2166,"Po našem prepričanju pa treba je dodatno za učinkovit pregon takega kaznivega dejanja dopolniti tudi Zakon o trgu vrednostnih papirjev,ki naj natančno opredeli vse prepovedane transakcije.",2023-06-14 23:50:35,,just a statement,P_Neutral,2023-06-16 13:43:17,,,P_Neutral,,,P_Neutral,0
2167,"Namreč, tukaj imamo integralna sredstva in namenska sredstva.",2023-06-14 23:50:39,,,P_Neutral,2023-06-16 13:43:23,,,P_Neutral,,,P_Neutral,0
2168,Kljub pospešeni gradnji avtocest in posodabljanju regionalnih in lokalnih cest se nam v bližnji prihodnosti obetajo neznosni zastoji zlasti v območju večjih mest in tudi same prestolnice.,2023-06-14 23:50:54,,maybe my bias,Negative,2023-06-16 13:43:52,,,N_Neutral,statememt,To me this is a statement,N_Neutral,1
2169,"Ampak ti konflikti so tako hudi, da je celo možnost, da pride do težjih kaznivih dejanj.",2023-06-14 23:51:11,,implied opinion,Negative,2023-06-16 13:46:42,,,Negative,,,Negative,0
2170,"Saj drugega ni mogel odgovoriti, ker je tako v skladu z zakonom.",2023-06-14 23:51:23,,,N_Neutral,2023-06-16 13:46:54,,,N_Neutral,,,N_Neutral,0
2171,"Za 152 evrov jemljejo hiše, deložirajo matere samohranilke!",2023-06-14 23:51:28,,,Negative,2023-06-16 13:47:03,,,Negative,,,Negative,0
2172,"V primeru nekontroliranega in nenadzorovanega sevanja pa lahko povzroči raka, opekline, slepoto, vpliva pa tudi na reproduktivne funkcije.",2023-06-14 23:51:48,,statement,N_Neutral,2023-06-16 13:47:41,,,N_Neutral,,,N_Neutral,0
2173,"Tudi po mojem mnenju je ta predlog, ki prihaja od Vlade, zelo nepremišljen in pravzaprav zelo selektivno posega na nekatera področja.",2023-06-14 23:51:52,,,Negative,2023-06-16 13:47:59,,,Negative,,,Negative,0
2174,Če se izrazim v vašem žargonu: boli vas patak.,2023-06-14 23:51:59,,mocking,Negative,2023-06-16 13:48:14,,Sarcasm,Negative,,,Negative(S),0
2175,"To smo v prejšnjem mandatu; pa smo res računali, da si je prvak Desusa prizadeval za to in je uspel, dobil je 40 milijonov na leto.",2023-06-14 23:52:13,,accusatory in my opinion,Negative,2023-06-16 13:50:46,,I have no idea what that means...,N_Neutral,,,Negative,1
2176,"Posledica tega bo samo ta, da bo ta barva vedno temnejša, kar se tiče korupcije v tej državi.",2023-06-14 23:52:23,,,Negative,2023-06-16 13:57:18,,,Negative,,,Negative,0
2177,"Eden od razpravljavcev je v svoji razpravi uporabil tudi slikovito prispodobo, da mrtvega osla lahko še toliko tepeš, pa ne more potegniti tovora naprej.",2023-06-14 23:52:39,,,Negative,2023-06-16 13:57:35,,,Negative,,,Negative,0
2178,"Odgovor je verjetno znan tudi v tem primeru, ki smo mu bili priče v preteklih dneh, torej v primeru novinarja, ki ni govoril tako, kot ugaja vladajočim.",2023-06-14 23:53:13,,,N_Neutral,2023-06-16 13:58:00,,,Negative,I agree,To me this is not neutral,Negative,1
2179,"To je tako, kot da bi rekli, da bodo izkoreninili rivalstvo, recimo, med Olimpijo in Krko, med Olimpijo in Mariborom.",2023-06-14 23:53:22,,statement,N_Neutral,2023-06-16 13:58:15,,,Negative,I agree,"Hmmm, a statement, but the topic is very negative",Negative,1
2180,"Opozarjam pa vas, da vas veže - ker ste dolžni, in tu ste zaprisegli pred tem parlamentom, spoštovati zakoniti red v tej državi - uredba.",2023-06-14 23:53:26,,,Negative,2023-06-16 13:58:50,,,Negative,,,Negative,0
2181,"Dane so bile obljube, da ne bo ponovitev, zdaj pa je ponovitev toliko, da boli glava.",2023-06-14 23:53:30,,,Negative,2023-06-16 13:59:07,,,Negative,,,Negative,0
2182,In tudi tokrat bomo poslanci Desusa predlagani predlog sklepa podprli.,2023-06-14 23:53:34,,,Positive,2023-06-16 13:59:42,,,P_Neutral,,,Positive,1
2183,"Seveda jih niste, oni bodo šli tja, kamor jih nekdo delegira, ker so vojaki in ubogajo.",2023-06-14 23:53:48,,mocking and accusatory,Negative,2023-06-16 14:00:02,,,Negative,,,Negative,0
2184,Osel gre samo enkrat na led in zato takih predlogov ne bomo več podpirali.,2023-06-14 23:53:53,,,Negative,2023-06-16 14:00:17,,,Negative,,,Negative,0
2185,61 % zakonov v prejšnjih 3 letih ste sprejeli po hitrem in skrajšanem postopku.,2023-06-14 23:54:15,,statement. But I see how this could be N_Neutral,P_Neutral,2023-06-16 14:00:33,,,N_Neutral,,This to me is a bit accusatory,Negative,1
2186,"Ta bolezen je poznana že od leta 1921, prve resne študije.",2023-06-14 23:54:20,,,N_Neutral,2023-06-16 14:02:29,,,P_Neutral,Agree wth neutral.,Just a neutral statement,P_Neutral,1
2187,"Vem, da ste zelo dobro obveščeni, bolje obveščeni kot pozicija, kajti lovke ste vlekli štiri leta, zato je tudi 67% zelo natančna številka.",2023-06-14 23:54:26,,,Negative,2023-06-16 14:03:04,,,Negative,,,Negative,0
2188,Poslanci Nove Slovenije – krščanskih demokratov bomo zakon soglasno podprli.,2023-06-14 23:54:30,,,Positive,2023-06-16 14:03:23,,,Positive,,,Positive,0
2189,"Ne bo, zato ker so roki vsi postavljeni na tri mesece in je to pravzaprav nemogoče.",2023-06-14 23:54:36,,,N_Neutral,2023-06-16 14:03:39,,,Negative,,"yes, statement",N_Neutral,1
2190,"V okviru procedure je treba povedati, da ob nastopu vsakega govornika pomeni to, da pozdravi ministra in vladne predstavnike, povsem normalno proceduro.",2023-06-14 23:54:50,,,P_Neutral,2023-06-16 14:04:22,,,N_Neutral,,Agreed,P_Neutral,1
2191,Vložena je bila zahteva za razpis referenduma s prvopodpisano gospo Evo Irgl.,2023-06-14 23:54:55,,,P_Neutral,2023-06-16 14:05:06,,,P_Neutral,,,P_Neutral,0
2192,"Tako, minister, veste, povedal vam bom eno stvari, ki jo nerad izrečem.",2023-06-14 23:55:22,,"Last part says the sentiment, but it's a bit too weak to be labeled as strictly negative.",N_Neutral,2023-06-16 14:06:04,1.0,,N_Neutral,,,N_Neutral,0
2193,"Vsi. ki sodelujejo pri obrazložitvah glasu, niso v enakopravnem položaju.",2023-06-14 23:55:31,,,N_Neutral,2023-06-16 14:07:04,,Confusing,N_Neutral,,,N_Neutral,0
2194,"In, lahko ga vzamete politično, lahko tudi kako drugače.",2023-06-14 23:55:38,,,N_Neutral,2023-06-16 14:07:26,,,N_Neutral,,,N_Neutral,0
2195,"Najvišje materialne vrednote so čist zrak, čista pitna voda in neonesnažena zemlja.",2023-06-14 23:55:44,,statement,P_Neutral,2023-06-16 14:07:37,,,P_Neutral,,,P_Neutral,0
2196,"Mi izražamo neko začudenje oziroma žalost, da ta zakonski predlog ne načenja in ne rešuje problema teh vdorov v informacijske sisteme in divjega prisluškovanja pogovorom v fiksni in mobilni telefoniji.",2023-06-14 23:55:49,,,Negative,2023-06-16 14:07:56,,,Negative,,,Negative,0
2197,"To pomeni, da imamo od leta 2004 oziroma iz časa dr. Šturma za bistveno več površin namenjenih pravosodnim organom, kot je bila v začetku njegovega mandata.",2023-06-14 23:56:17,,I hope I understand this right.,P_Neutral,2023-06-16 14:08:51,,,N_Neutral,,I think it read it wrong,P_Neutral,1
2198,"To je socialni transfer in ta socialni transfer, varstveni dodatek, se je na nek način tudi v preteklosti izločil iz pokojninske blagajne in je na drugi postavki državnega proračuna.",2023-06-14 23:56:25,,,N_Neutral,2023-06-16 14:09:41,,,P_Neutral,Lacks context,To me there is not enough context to determine if negative,P_Neutral,1
2199,"Potem je bil neoliberalec, ker je bilo to moderno in seksi.",2023-06-14 23:56:34,,mocking,Negative,2023-06-16 14:10:02,,Sarcasm,Negative,,,Negative(S),0
2200,"V Poslanski skupini Slovenske demokratske stranke vemo, da samo s tem amandmajev tega slabega Zakona o davku na nepremičnine ne moremo bistveno popraviti.",2023-06-14 23:56:40,,,Negative,2023-06-16 14:10:36,,,N_Neutral,,Yes,Negative,1
2201,"Vemo, da smo zaprli nekatere mostove, zaradi slabih cestnih povezav do določenih predelov v Sloveniji se gospodarstveniki zelo pritožujejo.",2023-06-14 23:57:01,,statement. I don't think ''vemo'' shows opinon.,N_Neutral,2023-06-16 14:11:24,,,N_Neutral,,,N_Neutral,0
2202,"Razmere, ko sem prevzela mandat, so bile neurejene.",2023-06-14 23:57:06,,,N_Neutral,2023-06-16 14:12:52,,,N_Neutral,,,N_Neutral,0
2203,"In ker se jim je ni, se zdaj vpije o krivici.",2023-06-14 23:57:10,,,Negative,2023-06-16 14:13:10,,,Negative,,,Negative,0
2204,"Ta pojav je že leta 1997 opisal češki mislec Karel Kosik in fenomenu dal tudi ime, lumpenburžuazija, ki podjetništvo povezuje z mafijo, prevaro in kriminalnim podzemljem.",2023-06-14 23:58:52,,statement. Could be negative if we judge the theme.,N_Neutral,2023-06-16 14:13:36,,,Negative,,I guess it is a statement,N_Neutral,1
2205,Načini podpore iz prejšnjega odstavka so določeni s posameznimi področnimi zakoni.,2023-06-15 00:00:11,,,P_Neutral,2023-06-16 14:13:50,,,P_Neutral,,,P_Neutral,0
2206,"Ampak sam nisem branilec tega golfa, sprašujem vas nekaj povsem drugega.",2023-06-15 00:00:22,,,N_Neutral,2023-06-16 14:14:26,,Lack of context,N_Neutral,,,N_Neutral,0
2207,"Pomeni, hočete loviti strupene kače s tujimi rokami.",2023-06-15 00:00:31,,accusatory,Negative,2023-06-16 14:14:47,,,Negative,,,Negative,0
2208,"Zdaj, to samo toliko, ker če kdo verjame v teorijo zarote, potem mu bo pač vse hodilo narobe.",2023-06-15 00:02:00,,,Negative,2023-06-16 14:15:20,,,Negative,,,Negative,0
2209,"Prav nikogar od povzročiteljev morij, kriminalnih in terorističnih dejanj režim ni obsodil, še manj kaznoval.",2023-06-15 00:02:13,,,Negative,2023-06-16 14:15:29,,,Negative,,,Negative,0
2210,"Vsakdo izmed nas lahko vsak čas postane invalid, ker pa se prebivalstvo stara, bo veliko držav izkusilo povečan odstotek invalidov.",2023-06-15 00:02:24,,statement,N_Neutral,2023-06-16 14:15:56,,,Negative,,,N_Neutral,1
