Method,Score
position_avg,1.1269247643317553
position_avg,2.222284282343362
position_avg,3.611235698064168
position_avg,1.7589381833560762
position_avg,3.548473358154297
position_avg,3.641255378723144
position_avg,3.138400316238403
position_avg,2.7553402529822457
position_avg,3.197375615437825
position_avg,3.958656787872314
position_avg,2.0393418951167
position_avg,2.896690583404373
position_avg,2.3557042966907225
position_avg,2.5067168838447995
position_avg,1.9544597355855833
position_avg,3.077388161420822
position_avg,2.082791805267334
position_avg,3.0584859609603883
position_avg,3.336673895517985
length_avg,2.8082304358482357
length_avg,3.2655845642089845
length_avg,3.0539200416156556
length_avg,1.7578661897287855
length_avg,3.1567492485046382
length_avg,3.056746244430542
length_avg,1.4025504579035082
length_avg,2.8879509290059406
length_avg,3.848803234100342
length_avg,3.29215801679171
length_avg,3.2023437303655284
length_avg,3.1800840165879993
length_avg,1.0111945242672808
length_avg,3.160907745361328
length_avg,3.370463811434232
length_avg,2.9494705200195312
length_avg,3.0018888483656214
length_avg,2.104790700272926
length_avg,2.676151830061872
length_avg,1.180171728134155
length_avg,3.6636147499084473
length_avg,3.730772197246551
length_avg,2.3848558524325223
length_avg,3.318845534324646
length_avg,1.389116911670646
length_avg,2.0543957603605167
length_avg,1.804397662219248
length_avg,2.43436185532775
length_avg,2.231696367263794
length_avg,2.5772195476474185
length_avg,2.3743129708119572
length_avg,2.7361142543144523
length_avg,2.7107931153132365
length_avg,3.165558306376139
length_avg,2.810075706905789
length_avg,2.857502460479736
length_avg,3.4233993366360664
length_avg,3.740606750760759
length_avg,3.629486620426178
length_avg,2.831893461506541
length_avg,3.746791172027588
length_avg,2.944392323493957
length_avg,0.937962754525878
length_avg,1.531107586128106
length_avg,3.0702449083328243
length_avg,3.323809713125229
length_avg,2.86536797355203
length_avg,1.425601817753123
length_avg,2.666499614715576
length_avg,2.6923987353220578
length_avg,3.659699331630359
length_avg,2.5975477069449817
length_avg,1.874947371795706
length_avg,3.2166261672973633
length_avg,3.0073241233825683
length_avg,3.4143259742043237
length_avg,3.106112480163574
length_avg,3.065545082092285
length_avg,3.7521446772984097
length_avg,3.2615741530275035
length_avg,1.641783534404304
length_avg,1.6367301071573672
length_avg,3.2279278795403163
length_avg,2.3491568057440646
length_avg,3.1935621500015254
length_avg,1.4509897099600892
length_avg,3.0138391783071117
length_avg,1.396668885987865
length_avg,3.1831509012112513
length_avg,1.3632806816826692
length_avg,3.2422430515289307
length_avg,1.3177523322367035
length_avg,1.528671968160789
length_avg,3.262903352578481
length_avg,2.6980894088745115
length_avg,1.912628253030777
length_avg,3.873926788568496
length_avg,3.157573699951172
length_avg,2.6016465433827647
length_avg,2.9639809926350904
length_avg,0.5550901293754571
length_avg,3.582977771759033
length_avg,1.4178222429305207
length_avg,3.2631947784810453
length_avg,3.0422451496124268
length_avg,2.1045792561310988
length_avg,1.3363743364024232
length_avg,3.1003696441650392
length_avg,3.3783545127281775
length_avg,0.258414298295974
length_avg,1.3645128945796938
length_avg,1.3147260078925955
length_avg,2.9577508638071457
length_avg,2.7168905082313963
length_avg,2.9257368644078574
length_avg,2.478446722030639
length_avg,3.0674768653641578
length_avg,2.901739884448307
length_avg,3.4844073119916414
length_avg,2.674000391493673
length_avg,0.8290896871179899
length_avg,3.634587836265564
length_avg,1.396102505580832
length_avg,3.2717466354370104
length_avg,2.2279532077434183
length_avg,1.7666166400058114
length_avg,3.907373809814453
length_avg,2.770722417270436
length_avg,3.7892994880676265
length_avg,1.5032466650009153
length_avg,3.097421212882847
length_avg,4.131062736789
length_avg,3.234868925697399
length_avg,3.293930394308908
length_avg,2.6675194303194676
length_avg,3.1033713519573207
length_avg,2.949080099077786
length_avg,2.4732009395558565
length_avg,1.2757490819150747
length_avg,3.084455966949463
length_avg,2.7538175880908966
length_avg,3.004401840012649
length_avg,3.724774837493897
length_avg,3.7752326927622977
length_avg,3.4917170206705728
length_avg,4.011457443237305
length_avg,3.090542605290046
length_avg,2.880684876539668
length_avg,3.256214076822454
length_avg,3.4061957410296553
length_avg,3.256726461648941
length_avg,3.070956472386705
length_avg,3.919955594199044
length_avg,3.6574172973632817
length_avg,3.2534224474254776
length_avg,1.2189583313231371
length_avg,3.0233249898467744
length_avg,2.9045003915237166
length_avg,2.44434615281912
length_avg,1.1891920033087524
length_avg,3.2829766273498526
length_avg,2.025693551528708
length_avg,3.645463116963704
length_avg,1.692653381045569
length_avg,3.36326249440511
length_avg,3.0977573520258854
length_avg,2.4755613581608915
length_avg,2.036723506380243
length_avg,3.098248958587646
length_avg,2.57696726731956
length_avg,1.2580205674697882
length_avg,3.1763585530794582
length_avg,0.6622120743612042
length_avg,0.386525720357894
length_avg,3.3348578410529193
length_avg,3.325791676839193
length_avg,1.1107370272899662
length_avg,2.6930758039830094
length_avg,2.8663878861595604
length_avg,3.0197110255559285
length_avg,2.836132526397705
length_avg,0.7927752093741882
length_avg,1.722014837371672
length_avg,3.363011932373047
length_avg,3.169632999420166
length_avg,0.9926542956982888
length_avg,2.3177803750113237
length_avg,3.763828992843627
length_avg,2.1644136905670166
length_avg,3.854993820190429
length_avg,3.480984789984567
length_avg,3.065034516652425
length_avg,0.732484678351843
length_avg,3.119367599487304
length_avg,1.6876070067432103
length_avg,3.544298402965069
length_avg,2.7933979034423833
length_avg,0.5365819536839708
length_avg,3.0922729948382357
length_avg,2.950298915306727
length_avg,2.0145853403771277
length_avg,3.2306055227480215
length_avg,2.8473384894576728
length_avg,0.8194914445557077
length_avg,3.1058468717209835
length_avg,3.5151997492048475
length_avg,2.579282287674671
length_avg,3.5546816190083823
length_avg,3.3488431410356
length_avg,0.873199583902368
length_avg,3.0212802700698376
length_avg,2.0453344419925745
length_avg,2.2403364667867907
length_avg,3.624756193628498
length_avg,2.406291007995605
length_avg,2.6602824818004263
length_avg,3.2565347126552036
length_avg,3.739436149597168
length_avg,3.1509294943376016
length_avg,3.855911037501167
length_avg,3.2125609079996744
length_avg,2.9755761623382573
length_avg,1.1501610955436128
length_avg,2.3399361836910244
length_avg,3.4086074147905623
length_avg,3.209195693333944
length_avg,3.2337587674458823
length_avg,1.4697262686378874
length_avg,2.475004003012091
length_avg,1.3560061805778074
length_avg,2.901134144585088
length_avg,0.6922151549335787
length_avg,3.11084156566196
length_avg,1.546056238037568
length_avg,2.8734511778904843
length_avg,3.711319923400879
length_avg,2.94514768577255
length_avg,3.623049068450928
length_avg,2.950349778840036
length_avg,3.565206612859453
length_avg,2.3109386098156097
length_avg,2.50581110744471
length_avg,2.7263510807564386
length_avg,2.951014995574951
length_avg,2.732124012343738
length_avg,3.259706211090088
length_avg,3.8479828039805097
length_avg,1.4360318555221925
length_avg,0.8507180327460879
length_avg,1.2951767122837448
length_avg,0.8793321182037187
length_avg,2.7118615429393524
length_avg,1.8218147759554812
length_avg,2.4553586359946955
length_avg,1.677931189537048
length_avg,2.7252191805209103
length_avg,1.05408808476579
length_avg,1.6829201180510718
length_avg,2.0933098596045774
length_avg,4.510695457458496
length_avg,2.7000506206562647
length_avg,3.6406776110331216
length_avg,3.4956100940704347
length_avg,2.8626460969448084
length_avg,3.454353915320502
length_avg,3.1478875160217283
length_avg,2.1899949572627846
length_avg,3.239614112036569
length_avg,2.9368152618408203
length_avg,3.555134654045105
length_avg,3.3553695678710924
length_avg,3.521314239501953
length_avg,0.830011306064469
length_avg,3.3425215482711788
length_avg,3.778054475784301
length_avg,3.8101537618143806
length_avg,3.6669541597366337
length_avg,3.266507705052694
length_avg,0.276498734951019
length_avg,3.7970347404479976
length_avg,1.393488573747896
length_avg,3.085466098785401
length_avg,3.741683006286621
length_avg,0.889843271673716
length_avg,3.2658142328262327
length_avg,2.825501441955566
length_avg,2.4356410831212996
length_avg,1.6745991396153863
length_avg,2.233668751101641
length_avg,3.001097202301025
length_avg,3.2042400118282863
length_avg,2.534852689719415
length_avg,2.772602049659376
length_avg,3.476714015007018
length_avg,3.208245790921725
length_avg,3.623193264007568
length_avg,3.320890793433556
length_avg,3.746791172027588
length_avg,3.480858325958252
length_avg,1.7248499441838938
length_avg,3.075519323348998
length_avg,3.868317413330078
length_avg,1.1480612101441334
length_avg,1.4934235569724454
length_avg,3.2830202182133994
length_avg,3.0690990455014995
length_avg,3.2436310201883316
length_avg,2.8061042918878445
length_avg,3.624230563640594
length_avg,3.246936135821872
length_avg,1.597834455730471
length_avg,1.2708098242786818
length_avg,2.9409832954406743
length_avg,3.1017732620239262
length_avg,3.186547517776489
length_avg,3.3392558097839355
length_avg,1.237331168218092
length_avg,2.849005325364576
length_avg,1.661067587475885
length_avg,3.013357745276557
length_avg,1.068519479872004
length_avg,3.276000756483811
length_avg,3.898145516713461
length_avg,3.4308800167507596
length_avg,2.789791105164064
length_avg,1.213982414769924
length_avg,2.999161486750519
length_avg,1.99541681711791
length_avg,3.101127862930298
length_avg,2.8921744719795557
length_avg,2.362886098358366
length_avg,2.2613668063791788
length_avg,3.14197301864624
length_avg,3.349273175001144
length_avg,2.0738342676173755
length_avg,4.1075119972229
length_avg,3.6003663880484447
length_avg,3.665107420702886
length_avg,3.5845398306846614
length_avg,1.5355908016745858
length_avg,2.2581631936979845
length_avg,2.9085758735086316
length_avg,2.4426583195904477
length_avg,2.213683745056227
length_avg,3.191027034412731
length_avg,3.3112175464630114
length_avg,3.5756781101226807
length_avg,2.2743330897772727
length_avg,3.19362998008728
length_avg,3.580399751663208
length_avg,3.369971593221029
length_avg,3.740230470895767
length_avg,3.5155032414656415
length_avg,3.552776336669922
length_avg,1.3919720704802585
length_avg,2.600574191202197
length_avg,1.5669216921682618
length_avg,1.5858122684774614
length_avg,4.459558759416852
length_avg,3.099661827087402
length_avg,2.9562928381420313
length_avg,1.749977093903308
length_avg,2.123098426351422
length_avg,2.5641680440645516
length_avg,0.1431920353104082
length_avg,1.7169991033060563
length_avg,2.8330502673104836
length_avg,2.825151674449444
length_avg,3.1646186340422857
length_avg,2.9479356634205773
length_avg,1.7991206900018155
length_avg,2.808309608035617
length_avg,3.277211904525757
length_avg,2.5527360141277313
length_avg,3.018895626068115
length_avg,3.6751005172729494
length_avg,2.7923606024547056
length_avg,3.4322664036470303
length_avg,2.81256788602868
length_avg,2.007664337037081
length_avg,2.997875819979894
length_avg,3.422063079747286
length_avg,3.4947763085365295
length_avg,3.571561041425486
length_avg,2.5255778457807456
length_avg,3.885860549079047
length_avg,1.9285324328725744
length_avg,3.1501806974411006
length_avg,2.985333451684916
length_avg,3.4065693020820618
length_avg,3.1002896626790366
length_avg,4.084590435028076
length_avg,2.7519423208738627
length_avg,3.6215045717027454
length_avg,3.0032397472497188
length_avg,1.3368523904978125
length_avg,3.6282463754926417
length_avg,2.449290135013523
length_avg,2.427804413025325
length_avg,1.0066668214655017
length_avg,1.0642604188007458
length_avg,2.381238460540771
length_avg,3.4049983194896147
length_avg,2.80066364807087
length_avg,1.2621295055632902
length_avg,1.4780883873538664
length_avg,0.8068746944953652
length_avg,0.7208370777115275
length_avg,1.233551078724655
length_avg,2.954034556945165
length_avg,2.1855965386266294
length_avg,3.3339170007144703
length_avg,1.5975429614384968
length_avg,2.7925711883239246
length_avg,2.8977750142415366
length_avg,3.2019729614257804
length_avg,3.034124851226806
length_avg,3.0725294803750924
length_avg,1.2366108332702697
length_avg,2.295901064130384
length_avg,2.80508691654779
length_avg,3.1819793939590455
length_avg,3.416210070900295
length_avg,2.5571646516242725
length_avg,3.320719242095947
length_avg,3.63169527053833
length_avg,3.2666294097900392
length_avg,2.304846119422179
length_avg,1.9949244240808752
length_avg,2.2117034894622623
length_avg,3.357811715867784
length_avg,1.5421242768449397
length_avg,3.0069971614413795
length_avg,2.7425870607880984
length_avg,2.2125327158539414
length_avg,3.560971739200445
length_avg,3.73227047920227
length_avg,3.1851824888562232
length_avg,3.1331507281253206
length_avg,3.875384926795959
length_avg,3.559805742130407
length_avg,3.631725788116454
length_avg,2.548719357699156
length_avg,1.6073097900340432
length_avg,2.6231743435685835
length_avg,3.7162270545959473
length_avg,1.8130694220111545
length_avg,2.796387717837379
length_avg,3.4291658608809756
length_avg,3.276864822094257
length_avg,3.0169684635965446
length_avg,3.557453632354736
length_avg,3.47528945075141
length_avg,2.8391187161523126
length_avg,3.074343681335449
length_avg,3.316184464622946
length_avg,3.1032843338815788
length_avg,2.890678644180298
length_avg,3.472338914871216
length_avg,3.0357438109137793
length_avg,2.8277741549405415
length_avg,3.74845298131307
length_avg,2.896347497190748
length_avg,2.2454308203989832
length_avg,3.7115456227506143
length_avg,2.653001308441162
length_avg,2.2780506169354475
length_avg,2.226812401764938
length_avg,2.937137784304955
length_avg,3.5324005740029465
length_avg,3.212391035897391
length_avg,3.2942405830730093
length_avg,2.6194169417449404
length_avg,1.6595916240328576
length_avg,2.4747550898584825
length_avg,3.2014744749552086
length_avg,0.4040766447556735
length_avg,3.7328523635864257
length_avg,3.957487424214681
length_avg,1.759747789086153
length_avg,3.0528863099244266
length_avg,2.7583798468112946
length_avg,2.2064551051387835
length_avg,3.641187696456909
length_avg,2.21709606051445
length_avg,3.132076501846313
length_avg,3.257511905261448
length_avg,0.7988739481309599
length_avg,3.875384926795959
length_avg,2.13925552368164
length_avg,2.946291964681525
length_avg,0.5880456364154809
length_avg,3.2274642640894102
length_avg,0.7131242156028741
length_avg,2.211443690388846
length_avg,1.9806891168110177
length_avg,3.918026958193097
length_avg,1.2378224193435865
length_avg,3.738501866658529
length_avg,3.408821940422058
length_avg,3.2299258232116688
length_avg,3.3345892826716104
length_avg,3.2728864351908364
length_avg,2.4921587081182572
length_avg,2.3219312606221534
length_avg,0.9980979349832824
length_avg,1.3041515938079549
length_avg,2.500230346105795
length_avg,3.0831544058663503
length_avg,1.97263277214741
length_avg,2.821623238405787
length_avg,1.5359671081666348
length_avg,3.29220199584961
length_avg,2.8908497421070933
length_avg,1.7525489116844586
length_avg,2.692622427467827
length_avg,1.4977788347450471
length_avg,2.3136901236047933
length_avg,0.7548569507175874
length_avg,2.7809639721737236
length_avg,2.1859685735004697
length_avg,2.6815949402603447
length_avg,3.661247730255127
length_avg,1.9921721961655188
length_avg,3.151106357574463
length_avg,2.426810039490205
length_avg,2.417738445103168
length_avg,1.672348357661038
length_avg,2.718839849744524
length_avg,3.230027437210083
length_avg,2.336495055471148
length_avg,1.5451199967584175
length_avg,0.7520059272646898
length_avg,2.860163248502291
length_avg,3.0554919242858873
length_avg,3.2605966788071847
length_avg,2.327663951816652
length_avg,3.4146231412887573
length_avg,2.954623774245934
length_avg,2.8901861867597027
length_avg,0.9833260790392758
length_avg,3.363990545272827
length_avg,3.263611793518066
length_avg,2.528936491744353
length_avg,1.1773085920140145
length_avg,3.756783008575439
length_avg,3.219151033804967
length_avg,3.0859232831884307
length_avg,1.8290052432176116
length_avg,2.97080541049502
length_avg,3.729660749435426
length_avg,2.624624252319336
length_avg,3.0230326970418293
length_avg,3.19092153248034
length_avg,3.010572910308838
length_avg,2.1615322886601733
length_avg,3.510200023651123
length_avg,3.502484661758326
length_avg,3.6091332170698376
length_avg,2.5698093553868735
length_avg,3.111052989959717
length_avg,3.6381338119506834
length_avg,3.2187831298164697
length_avg,0.8052264346659944
length_avg,3.6584094365437823
length_avg,3.660633495875767
length_avg,2.6350727767160493
length_avg,2.843905415780282
length_avg,3.2245391853271967
length_avg,0.953998099976255
length_avg,2.6937264414394604
length_avg,2.6925648897714605
length_avg,3.39781904220581
length_avg,1.7457137424212237
length_avg,0.167860954999923
length_avg,3.3769702514012647
length_avg,2.776118755340576
length_avg,1.55514340268241
length_avg,0.4516026086030185
length_avg,3.199282195832994
length_avg,3.344963699579239
length_avg,1.342359767671217
length_avg,3.064667224884033
length_avg,2.0496374359206544
length_avg,2.398867141499239
length_avg,1.7502958080669244
length_avg,3.494001793861389
length_avg,3.4210488796234126
length_avg,1.9513834049396308
length_avg,3.7811104015472834
length_avg,1.881489519740178
length_avg,3.268534400424019
length_avg,3.318845534324646
length_avg,2.9012877556585495
length_avg,3.059384959084647
length_avg,3.0845402479171753
length_avg,3.370344710799883
length_avg,3.061661031511094
length_avg,3.156832218170166
length_avg,3.121292905807495
length_avg,3.36476993560791
length_avg,3.3830332358678175
length_avg,3.6636147499084473
length_avg,2.950277838014787
length_avg,2.9022285461425783
length_avg,3.2948118845621743
length_avg,3.2437165260314935
length_avg,2.725039467215538
length_avg,3.7303022384643554
length_avg,3.721648693084717
length_avg,3.243966650962829
length_avg,3.1797518094380695
length_avg,2.782319294778924
length_avg,0.7117252834141249
length_avg,3.5726219415664673
length_avg,2.8210749626159672
length_avg,2.4410706302698917
length_avg,3.3562379479408264
length_avg,3.77632655037774
length_avg,1.8107069233831548
length_avg,3.472748911605691
length_avg,1.7860338199262815
length_avg,2.569828467877184
length_avg,3.364104866981506
length_avg,2.85142707824707
length_avg,3.00946044921875
length_avg,1.5849680870451663
length_avg,3.7972558736801143
length_avg,2.7575496361680223
length_avg,2.765806745651156
length_avg,1.350985382830626
length_avg,2.789605617523193
length_avg,2.9758033856228177
length_avg,2.7758662637911344
length_avg,2.107284307479858
length_avg,1.6696087765817835
length_avg,2.47723149086258
length_avg,3.799540281295776
length_avg,2.5140301627772197
length_avg,4.397606260848768
length_avg,1.594951560882927
length_avg,2.9910779377993415
length_avg,2.467000069309823
length_avg,2.135593683027421
length_avg,3.350608852174547
length_avg,2.135149180159963
length_avg,0.9310524835214984
length_avg,2.676477193832397
length_avg,2.513558030738072
length_avg,2.992849584485664
length_avg,1.505570413274619
length_avg,2.388755433413447
length_avg,3.351825714111328
length_avg,3.3676670881418076
length_avg,1.6001112028589437
length_avg,2.4041296277327584
length_avg,3.7468045234680174
length_avg,2.958031868112498
length_avg,2.7810027996699014
length_avg,3.5345714364135477
length_avg,3.346430015563965
length_avg,2.8246781826019283
length_avg,2.2654776573181152
length_avg,3.162542564528329
length_avg,0.9317695184921222
length_avg,3.7492550441196983
length_avg,3.199534161885579
length_avg,2.711850681541754
length_avg,2.8618443850278856
length_avg,2.8656516075134264
length_avg,2.0850119555091604
length_avg,2.8627162094575813
length_avg,2.80993914604187
length_avg,3.0651598410172896
length_avg,3.110801923842657
length_avg,1.6319313117142382
length_avg,3.355580151081085
length_avg,3.1764919916788736
length_avg,1.9728822935711257
length_avg,2.772990912544221
length_avg,3.868748426437378
length_avg,3.2913596209357765
length_avg,3.7334060668945312
length_avg,2.1359684663383582
length_avg,3.4165156244392128
length_avg,3.0127948070059016
length_avg,2.717957363545316
length_avg,1.9890695022246272
length_avg,3.52479076385498
length_avg,3.325099131978791
length_avg,2.957440050443013
length_avg,3.220911979675293
length_avg,1.9760783910751336
length_avg,2.653908711559368
length_avg,2.643984786264456
length_avg,2.1830278391349665
length_avg,4.235925197601318
length_avg,1.3328997597222154
length_avg,3.1080233057339988
length_avg,0.291186481714248
length_avg,3.1559231064536353
length_avg,1.324204885692328
length_avg,2.926267681121826
length_avg,2.1604966674259
length_avg,2.7851926158456246
length_avg,1.884624345277352
length_avg,2.316775312423706
length_avg,1.7567916873496827
length_avg,1.7481841177624815
length_avg,3.2970257997512817
length_avg,3.214708768404447
length_avg,3.764942509787423
length_avg,1.9001474364491913
length_avg,3.2615603038242886
length_avg,3.774059454600016
length_avg,0.8117711314474018
length_avg,1.5213215239404616
length_avg,3.8120217323303223
length_avg,0.8690294140492965
length_avg,2.907255081030039
length_avg,1.9379826871260912
length_avg,2.165780748639788
length_avg,1.6463037153620932
length_avg,2.9942811629543566
length_avg,1.299628379826362
length_avg,2.7636879070385083
length_avg,2.452170742882622
length_avg,3.0261130332946777
length_avg,3.96633756160736
length_avg,3.4006223423866095
length_avg,1.817099260784806
length_avg,2.81683641931285
length_avg,4.027059115243681
length_avg,2.234331151324041
length_avg,3.63314996446882
length_avg,3.15484824180603
length_avg,3.636309425036112
length_avg,2.999766554151262
length_avg,2.8293252858248623
length_avg,2.663617652654648
length_avg,2.7387799084561424
length_avg,2.932449340820312
length_avg,2.445343551672728
length_avg,3.3732376098632812
length_avg,3.6067875226338706
length_avg,3.5106457074483233
length_avg,2.541617997231022
length_avg,3.83064333597819
length_avg,2.85829002716962
length_avg,3.057589054107666
length_avg,1.9019553518668528
length_avg,1.1544455644361784
length_avg,4.77310848236084
length_avg,3.60875313480695
length_avg,1.289101703605505
length_avg,2.52294561935219
length_avg,3.3798771202564235
length_avg,2.814910151741721
length_avg,1.8851371303567317
length_avg,1.7572290897369378
length_avg,3.32112193107605
length_avg,3.2631674494062146
length_avg,1.6443453491975863
length_avg,1.564022477588726
length_avg,2.2045049998143043
length_avg,2.947363613149788
length_avg,3.108641624450683
length_avg,3.3374569416046143
length_avg,3.557968175836972
length_avg,3.5234408378601074
length_avg,3.5382697716419833
length_avg,4.147669315338135
length_avg,1.855362900777372
length_avg,3.750929355621338
length_avg,1.761355980703464
length_avg,3.314010986915001
length_avg,3.1734962344169615
length_avg,3.759816646575928
length_avg,3.3498456954956053
length_avg,3.31125196814537
length_avg,2.2346658377811828
length_avg,2.5896502137184134
length_avg,3.789229393005371
length_avg,2.8267847895622253
length_avg,2.769271850585937
length_avg,3.4846335812760114
length_avg,2.0534993911263952
length_avg,4.79553747177124
length_avg,1.8502342700958248
length_avg,3.157177119028
length_avg,2.967859461852715
length_avg,1.3367208302287117
length_avg,2.616515830301103
length_avg,3.697553253173828
length_avg,3.018934550244584
length_avg,2.986963375290828
length_avg,2.1347696427255864
length_avg,1.4514210868818571
length_avg,3.1987898895296
length_avg,2.0328212459104127
length_avg,2.907805647348103
length_avg,0.8605323584354939
length_avg,2.0414092171871867
length_avg,3.2189218814556417
length_avg,1.150754641655875
length_avg,3.1876400709152217
length_avg,3.609588588987078
length_avg,3.138400316238403
length_avg,2.3979532052111883
length_avg,3.1578341484069816
length_avg,3.958656787872314
length_avg,2.2514541834338098
length_avg,2.7412899362753667
length_avg,1.9047302424770551
length_avg,1.920858696103096
length_avg,1.6753016169424406
length_avg,3.024682271117628
length_avg,2.082791805267334
length_avg,2.490832649428269
length_avg,3.1496947606404624
intensity_avg,2.9609406566648944
intensity_avg,3.546157940535841
intensity_avg,3.400855054799952
intensity_avg,2.9827180275239287
intensity_avg,3.156749248504638
intensity_avg,3.847495918196927
intensity_avg,2.866751157313302
intensity_avg,3.84890821062749
intensity_avg,3.898030898891246
intensity_avg,3.676966255186256
intensity_avg,3.654375646140781
intensity_avg,3.334784910530351
intensity_avg,2.4087990767588052
intensity_avg,3.160907745361328
intensity_avg,3.801824355243448
intensity_avg,3.2252016781234865
intensity_avg,3.406603688414795
intensity_avg,3.534569790709146
intensity_avg,3.3819169890477285
intensity_avg,1.180171728134155
intensity_avg,3.6636147499084473
intensity_avg,4.058490030339503
intensity_avg,3.08905476992902
intensity_avg,3.580893991995579
intensity_avg,2.815727014841983
intensity_avg,3.0340621771262755
intensity_avg,2.7997562346788567
intensity_avg,2.931504830585359
intensity_avg,2.231696367263794
intensity_avg,3.078632658471593
intensity_avg,3.1554028752851866
intensity_avg,3.2341173045060208
intensity_avg,3.179564390668174
intensity_avg,3.5585711803095443
intensity_avg,3.204748769181247
intensity_avg,2.8575024604797363
intensity_avg,3.619522966857573
intensity_avg,3.8588856563881335
intensity_avg,3.805532914151667
intensity_avg,3.2414540551483997
intensity_avg,3.8239272330247385
intensity_avg,3.2907912640516894
intensity_avg,3.3113041057811667
intensity_avg,3.2279196940485573
intensity_avg,3.376602336979425
intensity_avg,3.584672443293281
intensity_avg,3.4889811498349177
intensity_avg,3.1304214064521965
intensity_avg,2.919339192524386
intensity_avg,3.692271628653853
intensity_avg,4.21282072476694
intensity_avg,2.598758009731103
intensity_avg,3.565349912306082
intensity_avg,3.5658841901124725
intensity_avg,3.921945868674974
intensity_avg,4.057401031756892
intensity_avg,3.106112480163574
intensity_avg,3.065545082092285
intensity_avg,3.865937750061077
intensity_avg,3.571568452214133
intensity_avg,2.7686998455045773
intensity_avg,2.9995614867175577
intensity_avg,3.558814825170749
intensity_avg,3.500494452614033
intensity_avg,3.430719414550445
intensity_avg,3.392568818533761
intensity_avg,3.1181601302047723
intensity_avg,2.309240945911832
intensity_avg,3.646220263639558
intensity_avg,2.8235369505467296
intensity_avg,3.904100766783637
intensity_avg,2.662034174534478
intensity_avg,2.7861495824520923
intensity_avg,3.6393501440797937
intensity_avg,2.689162081055255
intensity_avg,3.0459091067364956
intensity_avg,3.8713697878493463
intensity_avg,3.157573699951172
intensity_avg,2.972331748010255
intensity_avg,3.731330511160857
intensity_avg,0.5550901293754571
intensity_avg,3.582977771759033
intensity_avg,2.5910935685771483
intensity_avg,3.624886241363347
intensity_avg,3.520925112328476
intensity_avg,2.9435201774236974
intensity_avg,3.0679123562671657
intensity_avg,3.8433252457899623
intensity_avg,3.5108687855493095
intensity_avg,0.258414298295974
intensity_avg,3.0665203365198925
intensity_avg,2.9965849759202534
intensity_avg,3.355518219578088
intensity_avg,3.852539782367696
intensity_avg,3.730521815101894
intensity_avg,2.478446722030639
intensity_avg,3.3339766722291433
intensity_avg,3.2729805918288815
intensity_avg,3.5646597640986344
intensity_avg,3.093095907683449
intensity_avg,2.859757334278959
intensity_avg,3.916614086754095
intensity_avg,2.9627356174665103
intensity_avg,3.271746635437011
intensity_avg,3.093257869344193
intensity_avg,3.07103290176619
intensity_avg,3.942449674072837
intensity_avg,3.1131925386010195
intensity_avg,3.812310797580474
intensity_avg,1.503246665000915
intensity_avg,3.274837969696747
intensity_avg,4.423941867345546
intensity_avg,4.013208748074262
intensity_avg,3.682080476731042
intensity_avg,3.309981871551404
intensity_avg,3.076724527881044
intensity_avg,3.5079591011225553
intensity_avg,3.246038842741267
intensity_avg,2.719455784967756
intensity_avg,3.084455966949463
intensity_avg,3.2282693273501963
intensity_avg,3.250253041563352
intensity_avg,3.759533251056416
intensity_avg,3.871902201230812
intensity_avg,3.69425450433706
intensity_avg,4.011457443237305
intensity_avg,3.3234188793312622
intensity_avg,3.612371497399746
intensity_avg,3.649976703380871
intensity_avg,3.77247542813176
intensity_avg,3.692405531161243
intensity_avg,3.313628124014737
intensity_avg,3.972692005440454
intensity_avg,3.6574172973632817
intensity_avg,3.398127764759214
intensity_avg,2.8311057425900885
intensity_avg,3.2718643314436746
intensity_avg,3.1901229586772644
intensity_avg,3.0709939618848505
intensity_avg,2.7833579334397576
intensity_avg,3.282976627349853
intensity_avg,2.713759067957453
intensity_avg,3.778806491539364
intensity_avg,2.754545807998388
intensity_avg,3.4042843983239006
intensity_avg,3.567319626510489
intensity_avg,2.8558869166311105
intensity_avg,3.2518059009607363
intensity_avg,3.0982489585876456
intensity_avg,3.3305640811496917
intensity_avg,2.4792043590744455
intensity_avg,3.553769473957047
intensity_avg,3.677501358727069
intensity_avg,0.386525720357894
intensity_avg,3.5652371885481924
intensity_avg,3.9327720678943527
intensity_avg,3.8884262120039543
intensity_avg,3.062102196321283
intensity_avg,3.2382892850436726
intensity_avg,3.256105197505313
intensity_avg,2.836132526397705
intensity_avg,2.933765813634205
intensity_avg,2.8043162224172113
intensity_avg,3.606987405933253
intensity_avg,3.6851531982335577
intensity_avg,4.0999870752654735
intensity_avg,3.0168251756770834
intensity_avg,4.112005163901784
intensity_avg,3.462767833622194
intensity_avg,3.854993820190429
intensity_avg,3.446049519067682
intensity_avg,3.595340306796607
intensity_avg,3.030549186146285
intensity_avg,3.119367599487304
intensity_avg,2.934884450661329
intensity_avg,3.720715715378635
intensity_avg,2.7933979034423833
intensity_avg,2.5077735885078756
intensity_avg,3.435107788917088
intensity_avg,3.401444827723863
intensity_avg,2.944147452536762
intensity_avg,3.805670796793331
intensity_avg,3.3185123605485427
intensity_avg,2.753784154565233
intensity_avg,3.395510991933654
intensity_avg,3.7649176044744177
intensity_avg,2.915865640675935
intensity_avg,3.8110749083715776
intensity_avg,3.5600955751835146
intensity_avg,2.6253887126534425
